Month,Year,Number_fires,Lag_1,Lag_2,Lag_3,RollMean_3,RollMean_6,RollMean_12,RollStd_3,RollStd_6,RollStd_12,RollSum_3,RollSum_6,RollSum_12,Month_sin,Month_cos,Jurisdiction_raw,REG_Alberta,REG_British Columbia,REG_Manitoba,REG_New Brunswick,REG_Newfoundland and Labrador,REG_Northwest Territories,REG_Nova Scotia,REG_Ontario,REG_Prince Edward Island,REG_Quebec,REG_Saskatchewan,REG_Yukon
5,2001,292,79,28,2,36.333333333333336,19.833333333333332,65.91666666666667,39.17056718166525,30.69473353307739,85.42988441707719,109.0,119.0,791.0,0.49999999999999994,-0.8660254037844387,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
6,2001,184,292,79,28,133.0,67.66666666666667,80.91666666666667,140.03928020380573,113.8747850345573,107.26810788718605,399.0,406.0,971.0,1.2246467991473532e-16,-1.0,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
7,2001,201,184,292,79,185.0,98.16666666666667,74.5,106.50352106855443,116.9143561187703,97.36202358396035,555.0,589.0,894.0,-0.4999999999999997,-0.8660254037844388,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
8,2001,91,201,184,292,225.66666666666666,131.0,74.83333333333333,58.07179464536421,112.76879000858342,97.82529263328526,677.0,786.0,898.0,-0.8660254037844385,-0.5000000000000004,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
9,2001,55,91,201,184,158.66666666666666,145.83333333333334,76.25,59.21430007467242,97.18316040686602,97.93515944003701,476.0,875.0,915.0,-1.0,-1.8369701987210297e-16,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
10,2001,56,55,91,201,115.66666666666667,150.33333333333334,79.83333333333333,76.06137872358974,91.06847240767055,96.1408373484474,347.0,902.0,958.0,-0.8660254037844386,0.5000000000000001,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
11,2001,22,56,55,91,67.33333333333333,146.5,83.16666666666667,20.50203241957613,95.06787049261168,94.404192254113,202.0,879.0,998.0,-0.5000000000000004,0.8660254037844384,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
12,2001,10,22,56,55,44.333333333333336,101.5,84.58333333333333,19.347695814575705,73.98580945019103,93.24499336628644,133.0,609.0,1015.0,-2.4492935982947064e-16,1.0,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
1,2002,10,10,22,56,29.333333333333332,72.5,85.33333333333333,23.860706890898058,69.12235528394537,92.54515687277252,88.0,435.0,1024.0,0.49999999999999994,0.8660254037844387,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
2,2002,4,10,10,22,14.0,40.666666666666664,85.83333333333333,6.928203230276705,32.25936556516,92.0808274717316,42.0,244.0,1030.0,0.8660254037844386,0.5000000000000001,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
3,2002,3,4,10,10,8.0,26.166666666666668,86.0,3.4641016151401334,23.464157062776152,91.91695856982696,24.0,157.0,1032.0,1.0,6.123233995736766e-17,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
4,2002,35,3,4,10,5.666666666666667,17.5,83.91666666666667,3.785938897202354,20.037464909512867,93.6186251218046,17.0,105.0,1007.0,0.8660254037844387,-0.4999999999999998,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
5,2002,264,35,3,4,14.0,14.0,80.25,18.19340539866071,12.312595177295435,94.68428399879068,42.0,84.0,963.0,0.49999999999999994,-0.8660254037844387,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
6,2002,588,264,35,3,100.66666666666667,54.333333333333336,77.91666666666667,142.35284799867318,103.37633513849596,89.17649336959255,302.0,326.0,935.0,1.2246467991473532e-16,-1.0,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
7,2002,358,588,264,35,295.6666666666667,150.66666666666666,111.58333333333333,277.8566776835377,236.89125493919494,171.3069856524635,887.0,904.0,1339.0,-0.4999999999999997,-0.8660254037844388,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
8,2002,122,358,588,264,403.3333333333333,208.66666666666666,124.66666666666667,166.68933179220974,238.16100996314796,184.26232946700222,1210.0,1252.0,1496.0,-0.8660254037844385,-0.5000000000000004,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
9,2002,60,122,358,588,356.0,228.33333333333334,127.25,233.00643767930544,222.21851108012282,183.96448520891695,1068.0,1370.0,1527.0,-1.0,-1.8369701987210297e-16,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
10,2002,22,60,122,358,180.0,237.83333333333334,127.66666666666667,157.23867208800783,211.6245889934973,183.7915485906067,540.0,1427.0,1532.0,-0.8660254037844386,0.5000000000000001,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
11,2002,21,22,60,122,68.0,235.66666666666666,124.83333333333333,50.477717856496355,214.16784694875807,185.25306197117763,204.0,1414.0,1498.0,-0.5000000000000004,0.8660254037844384,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
12,2002,6,21,22,60,34.333333333333336,195.16666666666666,124.75,22.233608194204205,230.12033084164176,185.30374327769874,103.0,1171.0,1497.0,-2.4492935982947064e-16,1.0,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
1,2003,14,6,21,22,16.333333333333332,98.16666666666667,124.41666666666667,8.962886439835348,134.0065918776633,185.53238302656266,49.0,589.0,1493.0,0.49999999999999994,0.8660254037844387,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
2,2003,4,14,6,21,13.666666666666666,40.833333333333336,124.75,7.505553499468535,43.901784322127455,185.31159263153606,41.0,245.0,1497.0,0.8660254037844386,0.5000000000000001,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
3,2003,1,4,14,6,8.0,21.166666666666668,124.75,5.291502622134008,20.419761670171123,185.31159263153606,24.0,127.0,1497.0,1.0,6.123233995736766e-17,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
4,2003,34,1,4,14,6.333333333333333,11.333333333333334,124.58333333333333,6.806859285557799,8.981462390200539,185.4319077835377,19.0,68.0,1495.0,0.8660254037844387,-0.4999999999999998,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
5,2003,267,34,1,4,13.0,13.333333333333334,124.5,18.24828759089606,12.48465725066521,185.47604599075223,39.0,80.0,1494.0,0.49999999999999994,-0.8660254037844387,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
6,2003,215,267,34,1,100.66666666666667,54.333333333333336,124.75,144.9908043061124,104.86308533829529,185.6830755493202,302.0,326.0,1497.0,1.2246467991473532e-16,-1.0,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
7,2003,328,215,267,34,172.0,89.16666666666667,93.66666666666667,122.30699080592265,119.31373209596039,121.05996510620328,516.0,535.0,1124.0,-0.4999999999999997,-0.8660254037844388,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
8,2003,257,328,215,267,270.0,141.5,91.16666666666667,56.559702969517524,145.69660256848806,115.27661067925693,810.0,849.0,1094.0,-0.8660254037844385,-0.5000000000000004,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
9,2003,59,257,328,215,266.6666666666667,183.66666666666666,102.41666666666667,57.116839314981206,134.09200821326615,124.75682406792485,800.0,1102.0,1229.0,-1.0,-1.8369701987210297e-16,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
10,2003,57,59,257,328,214.66666666666666,193.33333333333334,102.33333333333333,139.40707777345233,119.59710141415067,124.78806275465858,644.0,1160.0,1228.0,-0.8660254037844386,0.5000000000000001,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
11,2003,14,57,59,257,124.33333333333333,197.16666666666666,105.25,114.89705537277005,113.69154175516596,123.13785696601116,373.0,1183.0,1263.0,-0.5000000000000004,0.8660254037844384,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
12,2003,7,14,57,59,43.333333333333336,155.0,104.66666666666667,25.423086620892207,128.55660231975628,123.58900608161889,130.0,930.0,1256.0,-2.4492935982947064e-16,1.0,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
1,2004,3,7,14,57,26.0,120.33333333333333,104.75,27.07397274136279,136.91408498276073,123.51674527624328,78.0,722.0,1257.0,0.49999999999999994,0.8660254037844387,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
2,2004,3,3,7,14,8.0,66.16666666666667,103.83333333333333,5.567764362835029,96.71073708056726,124.28986160169984,24.0,397.0,1246.0,0.8660254037844386,0.5000000000000001,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
3,2004,9,3,3,7,4.333333333333333,23.833333333333332,103.75,2.3094010767705924,26.77623324268357,124.36319610501553,13.0,143.0,1245.0,1.0,6.123233995736766e-17,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
4,2004,230,9,3,3,5.0,15.5,104.41666666666667,3.464101615145812,20.74367373441656,123.78240316512415,15.0,93.0,1253.0,0.8660254037844387,-0.4999999999999998,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
5,2004,300,230,9,3,80.66666666666667,44.333333333333336,120.75,129.3612512823426,91.05090151484828,126.54652396361082,242.0,266.0,1449.0,0.49999999999999994,-0.8660254037844387,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
6,2004,283,300,230,9,179.66666666666666,92.0,123.5,151.8892140124946,135.84108362347507,130.3160493848426,539.0,552.0,1482.0,1.2246467991473532e-16,-1.0,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
7,2004,658,283,300,230,271.0,138.0,129.16666666666666,36.510272527057964,147.52898020389065,136.01058336717327,813.0,828.0,1550.0,-0.4999999999999997,-0.8660254037844388,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
8,2004,122,658,283,300,413.6666666666667,247.16666666666666,156.66666666666666,211.7695288121815,240.6220411073488,198.75582705389743,1241.0,1483.0,1880.0,-0.8660254037844385,-0.5000000000000004,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
9,2004,43,122,658,283,354.3333333333333,267.0,145.41666666666666,275.02787737488245,220.53752515161673,196.366752570672,1063.0,1602.0,1745.0,-1.0,-1.8369701987210297e-16,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
10,2004,27,43,122,658,274.3333333333333,272.6666666666667,144.08333333333334,334.6047419468729,212.8865112370125,197.05996241722667,823.0,1636.0,1729.0,-0.8660254037844386,0.5000000000000001,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
11,2004,3,27,43,122,64.0,238.83333333333334,141.58333333333334,50.862559904118356,235.9096578494968,198.45057013744957,192.0,1433.0,1699.0,-0.5000000000000004,0.8660254037844384,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
12,2004,2,3,27,43,24.333333333333332,189.33333333333334,140.66666666666666,20.132891827389322,251.17377782457032,199.11775106172428,73.0,1136.0,1688.0,-2.4492935982947064e-16,1.0,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
1,2005,4,2,3,27,10.666666666666666,142.5,140.25,14.153915830375679,256.3597082226455,199.4278748638898,32.0,855.0,1683.0,0.49999999999999994,0.8660254037844387,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
2,2005,8,4,2,3,3.0,33.5,140.33333333333334,1.0000000000128138,46.384264573235086,199.36550870350186,9.0,201.0,1684.0,0.8660254037844386,0.5000000000000001,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
3,2005,4,8,4,2,4.666666666666667,14.5,140.75,3.055050463308098,16.789877903065978,199.057380946025,14.0,87.0,1689.0,1.0,6.123233995736766e-17,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
4,2005,205,4,8,4,5.333333333333333,8.0,140.33333333333334,2.309401076764071,9.528903399649947,199.36322873011707,16.0,48.0,1684.0,0.8660254037844387,-0.4999999999999998,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
5,2005,443,205,4,8,72.33333333333333,37.666666666666664,138.25,114.91010979601997,82.00162600013819,198.46965648545512,217.0,226.0,1659.0,0.49999999999999994,-0.8660254037844387,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
6,2005,283,443,205,4,217.33333333333334,111.0,150.16666666666666,219.75971726714013,181.35490067820032,212.8374682211473,652.0,666.0,1802.0,1.2246467991473532e-16,-1.0,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
7,2005,250,283,443,205,310.3333333333333,157.83333333333334,150.16666666666666,121.3315018176787,183.84277703153472,212.8374682211473,931.0,947.0,1802.0,-0.4999999999999997,-0.8660254037844388,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
8,2005,89,250,283,443,325.3333333333333,198.83333333333334,116.16666666666667,103.2295177424237,169.54930453017673,146.628059657038,976.0,1193.0,1394.0,-0.8660254037844385,-0.5000000000000004,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
9,2005,65,89,250,283,207.33333333333334,212.33333333333334,113.41666666666667,103.79948619012218,153.80983930381896,146.81804343740552,622.0,1274.0,1361.0,-1.0,-1.8369701987210297e-16,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
10,2005,35,65,89,250,134.66666666666666,222.5,115.25,100.59986746180816,138.54349497540457,145.99385105357882,404.0,1335.0,1383.0,-0.8660254037844386,0.5000000000000001,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
11,2005,30,35,65,89,63.0,194.16666666666666,115.91666666666667,27.055498516937966,158.74812334848752,145.57188685465425,189.0,1165.0,1391.0,-0.5000000000000004,0.8660254037844384,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
12,2005,9,30,35,65,43.333333333333336,125.33333333333333,118.16666666666667,18.929694486001754,111.9011468514357,143.86662594433108,130.0,752.0,1418.0,-2.4492935982947064e-16,1.0,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
1,2006,22,9,30,35,24.666666666666668,79.66666666666667,118.75,13.796134724384387,88.05831401217354,143.3661079512551,74.0,478.0,1425.0,0.49999999999999994,0.8660254037844387,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
2,2006,19,22,9,30,20.333333333333332,41.666666666666664,120.25,10.598742063724568,29.72989516743274,142.14533215883478,61.0,250.0,1443.0,0.8660254037844386,0.5000000000000001,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
3,2006,50,19,22,9,16.666666666666668,30.0,121.16666666666667,6.806859285556331,19.370080020481808,141.3891042049521,50.0,180.0,1454.0,1.0,6.123233995736766e-17,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
4,2006,355,50,19,22,30.333333333333332,27.5,125.0,17.0977581376438,14.237275020166864,138.51813140261726,91.0,165.0,1500.0,0.8660254037844387,-0.4999999999999998,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
5,2006,399,355,50,19,141.33333333333334,80.83333333333333,137.5,185.68880777616448,135.01617187087834,152.46012891602487,424.0,485.0,1650.0,0.49999999999999994,-0.8660254037844387,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
6,2006,354,399,355,50,268.0,142.33333333333334,133.83333333333334,190.07103935108063,182.81101352671993,144.7806072732956,804.0,854.0,1606.0,1.2246467991473532e-16,-1.0,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
7,2006,546,354,399,355,369.3333333333333,199.83333333333334,139.75,25.696951829611418,186.70127655339317,152.6666749371442,1108.0,1199.0,1677.0,-0.4999999999999997,-0.8660254037844388,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
8,2006,154,546,354,399,433.0,287.1666666666667,164.41666666666666,100.41414243023756,208.19742233434746,191.1593615681731,1299.0,1723.0,1973.0,-0.8660254037844385,-0.5000000000000004,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
9,2006,141,154,546,354,351.3333333333333,309.6666666666667,169.83333333333334,196.01360496999533,178.61317607239016,189.74376661618425,1054.0,1858.0,2038.0,-1.0,-1.8369701987210297e-16,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
10,2006,56,141,154,546,280.3333333333333,324.8333333333333,176.16666666666666,230.16588220962151,154.37281712356827,187.1775206653413,841.0,1949.0,2114.0,-0.8660254037844386,0.5000000000000001,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
11,2006,6,56,141,154,117.0,275.0,177.91666666666666,53.22593352868539,187.41184594363284,185.83103681146554,351.0,1650.0,2135.0,-0.5000000000000004,0.8660254037844384,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
12,2006,5,6,56,141,67.66666666666667,209.5,175.91666666666666,68.25198409814446,203.40083578982646,187.68758293472376,203.0,1257.0,2111.0,-2.4492935982947064e-16,1.0,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
1,2007,6,5,6,56,22.333333333333332,151.33333333333334,175.58333333333334,29.160475533388713,203.7151606205748,188.01424430240937,67.0,908.0,2107.0,0.49999999999999994,0.8660254037844387,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
2,2007,3,6,5,6,5.666666666666667,61.333333333333336,174.25,0.5773502692130695,69.6553419822669,189.2550587771098,17.0,368.0,2091.0,0.8660254037844386,0.5000000000000001,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
3,2007,9,3,6,5,4.666666666666667,36.166666666666664,172.91666666666666,1.527525231660782,55.27175288215984,190.5005169801305,14.0,217.0,2075.0,1.0,6.123233995736766e-17,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
4,2007,129,9,3,6,6.0,14.166666666666666,169.5,3.000000000004516,20.585593668061552,193.2532488260371,18.0,85.0,2034.0,0.8660254037844387,-0.4999999999999998,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
5,2007,238,129,9,3,47.0,26.333333333333332,150.66666666666666,71.07742257566765,50.33355408339988,184.33878560625243,141.0,158.0,1808.0,0.49999999999999994,-0.8660254037844387,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
6,2007,264,238,129,9,125.33333333333333,65.0,137.25,114.54402356008528,98.06732381379585,169.91608891663935,376.0,390.0,1647.0,1.2246467991473532e-16,-1.0,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
7,2007,410,264,238,129,210.33333333333334,108.16666666666667,129.75,71.62634524623866,120.75332983676505,161.2440978482906,631.0,649.0,1557.0,-0.4999999999999997,-0.8660254037844388,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
8,2007,163,410,264,238,304.0,175.5,118.41666666666667,92.71461589199431,158.97767138815416,131.33265074426532,912.0,1053.0,1421.0,-0.8660254037844385,-0.5000000000000004,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
9,2007,66,163,410,264,279.0,202.16666666666666,119.16666666666667,124.18131904598229,136.0167881794987,131.5797948936023,837.0,1213.0,1430.0,-1.0,-1.8369701987210297e-16,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
10,2007,59,66,163,410,213.0,211.66666666666666,112.91666666666667,177.36685146892597,120.9870516487885,132.2280800417036,639.0,1270.0,1355.0,-0.8660254037844386,0.5000000000000001,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
11,2007,26,59,66,163,96.0,200.0,113.16666666666667,58.12916651733486,133.30116278562593,132.11347280640882,288.0,1200.0,1358.0,-0.5000000000000004,0.8660254037844384,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
12,2007,5,26,59,66,50.333333333333336,164.66666666666666,114.83333333333333,21.361959960017177,148.45021612199355,130.75781452978663,151.0,988.0,1378.0,-2.4492935982947064e-16,1.0,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
1,2008,12,5,26,59,30.0,121.5,114.83333333333333,27.2213151776332,151.4156530877832,130.75781452978663,90.0,729.0,1378.0,0.49999999999999994,0.8660254037844387,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
2,2008,4,12,5,26,14.333333333333334,55.166666666666664,115.33333333333333,10.692676621565667,58.29379612502995,130.31453789918763,43.0,331.0,1384.0,0.8660254037844386,0.5000000000000001,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
3,2008,20,4,12,5,7.0,28.666666666666668,115.41666666666667,4.3588989435456815,27.449347290355494,130.2364690813902,21.0,172.0,1385.0,1.0,6.123233995736766e-17,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
4,2008,103,20,4,12,12.0,21.0,116.33333333333333,8.000000000002728,20.474374227308555,129.45573714126346,36.0,126.0,1396.0,0.8660254037844387,-0.4999999999999998,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
5,2008,438,103,20,4,42.333333333333336,28.333333333333332,114.16666666666667,53.14445722117573,37.558842722673795,129.44204272276627,127.0,170.0,1370.0,0.49999999999999994,-0.8660254037844387,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
6,2008,342,438,103,20,187.0,97.0,130.83333333333334,221.29844102478455,171.2214939778295,156.81711022910122,561.0,582.0,1570.0,1.2246467991473532e-16,-1.0,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
7,2008,414,342,438,103,294.3333333333333,153.16666666666666,137.33333333333334,172.51183534277692,189.32344457743895,164.27766590486831,883.0,919.0,1648.0,-0.4999999999999997,-0.8660254037844388,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
8,2008,221,414,342,438,398.0,220.16666666666666,137.66666666666666,49.959983987187655,200.19432226381102,164.8841650334801,1194.0,1321.0,1652.0,-0.8660254037844385,-0.5000000000000004,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
9,2008,75,221,414,342,325.6666666666667,256.3333333333333,142.5,97.53119159188707,170.77080156357712,166.53610037248004,977.0,1538.0,1710.0,-1.0,-1.8369701987210297e-16,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
10,2008,87,75,221,414,236.66666666666666,265.5,143.25,170.04215163697907,156.42090653106436,166.18014595339278,710.0,1593.0,1719.0,-0.8660254037844386,0.5000000000000001,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
11,2008,23,87,75,221,127.66666666666667,262.8333333333333,145.58333333333334,81.05142400558663,159.84419497331342,165.0826009957293,383.0,1577.0,1747.0,-0.5000000000000004,0.8660254037844384,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
12,2008,4,23,87,75,61.666666666666664,193.66666666666666,145.33333333333334,34.01960219246235,158.6715685517308,165.28231128660573,185.0,1162.0,1744.0,-2.4492935982947064e-16,1.0,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
1,2009,8,4,23,87,38.0,137.33333333333334,145.25,43.48562981031845,155.44345166865853,165.35973182456158,114.0,824.0,1743.0,0.49999999999999994,0.8660254037844387,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
2,2009,11,8,4,23,11.666666666666666,69.66666666666667,144.91666666666666,10.016652800880712,81.88202896036802,165.65652215754545,35.0,418.0,1739.0,0.8660254037844386,0.5000000000000001,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
3,2009,5,11,8,4,7.666666666666667,34.666666666666664,145.5,3.511884584292536,36.64241622309493,165.12667313858833,23.0,208.0,1746.0,1.0,6.123233995736766e-17,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
4,2009,127,5,11,8,8.0,23.0,144.25,3.000000000009702,32.093613071760224,166.21624742813478,24.0,138.0,1731.0,0.8660254037844387,-0.4999999999999998,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
5,2009,493,127,5,11,47.666666666666664,29.666666666666668,146.25,68.77014856268227,48.17329827473441,165.81869891267064,143.0,178.0,1755.0,0.49999999999999994,-0.8660254037844387,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
6,2009,454,493,127,5,208.33333333333334,108.0,150.83333333333334,253.9632519348683,194.63812576162948,175.11545974706016,625.0,648.0,1810.0,1.2246467991473532e-16,-1.0,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
7,2009,170,454,493,127,358.0,183.0,160.16666666666666,201.00000000000009,230.0304327692315,188.68917844064632,1074.0,1098.0,1922.0,-0.4999999999999997,-0.8660254037844388,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
8,2009,179,170,454,493,372.3333333333333,210.0,139.83333333333334,176.3074965318644,214.35484599140733,171.1840229021672,1117.0,1260.0,1678.0,-0.8660254037844385,-0.5000000000000004,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
9,2009,174,179,170,454,267.6666666666667,238.0,136.33333333333334,161.43213228268218,193.0782224902642,169.79738371115005,803.0,1428.0,1636.0,-1.0,-1.8369701987210297e-16,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
10,2009,45,174,179,170,174.33333333333334,266.1666666666667,144.58333333333334,4.509249752832176,162.1374930935675,168.94940519324572,523.0,1597.0,1735.0,-0.8660254037844386,0.5000000000000001,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
11,2009,17,45,174,179,132.66666666666666,252.5,141.08333333333334,75.96271015000337,178.81247160083655,170.6769720491865,398.0,1515.0,1693.0,-0.5000000000000004,0.8660254037844384,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
12,2009,10,17,45,174,78.66666666666667,173.16666666666666,140.58333333333334,83.73967598058545,154.74290506083503,171.06269894309798,236.0,1039.0,1687.0,-2.4492935982947064e-16,1.0,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
1,2010,7,10,17,45,24.0,99.16666666666667,141.08333333333334,18.52025917745532,83.21878794278709,170.63542120467537,72.0,595.0,1693.0,0.49999999999999994,0.8660254037844387,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
2,2010,6,7,10,17,11.333333333333334,72.0,141.0,5.131601439458662,82.06826426822909,170.70655310422995,34.0,432.0,1692.0,0.8660254037844386,0.5000000000000001,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
3,2010,48,6,7,10,7.666666666666667,43.166666666666664,140.58333333333334,2.0816659994953666,65.71884559748854,171.0584473922362,23.0,259.0,1687.0,1.0,6.123233995736766e-17,Alberta,1,0,0,0,0,0,0,0,0,0,0,0
