Month,Year,Number_fires,Lag_1,Lag_2,Lag_3,RollMean_3,RollStd_3,RollSum_3,is_summer,Month_sin,Month_cos,Jurisdiction_raw,REG_Alberta,REG_British Columbia,REG_Manitoba,REG_New Brunswick,REG_Newfoundland and Labrador,REG_Northwest Territories,REG_Nova Scotia,REG_Ontario,REG_Prince Edward Island,REG_Quebec,REG_Saskatchewan,REG_Yukon,temperature_2m_mean (°C)_lag1,relative_humidity_2m_mean (%)_lag1,temperature_2m_max (°C)_lag1,relative_humidity_2m_min (%)_lag1,et0_fao_evapotranspiration (mm)_lag1,summer_temp,summer_dryness,summer_lag,pre_summer_heat,spring_dryness
10,1990,36,51,176,90,105.66666666666667,63.95571384429489,317.0,0,-0.8660254037844386,0.5000000000000001,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,11.077777777777778,71.96666666666667,15.815555555555555,51.25555555555556,2.1008888888888886,0.0,0.0,0,67.50082437275985,11.286716845878136
11,1990,13,36,51,176,87.66666666666667,76.8656837173347,263.0,0,-0.5000000000000004,0.8660254037844384,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,0.90752688172043,79.53763440860214,3.881720430107527,62.892473118279575,0.788494623655914,0.0,0.0,0,61.89082437275985,9.602716845878136
12,1990,1,13,36,51,33.333333333333336,19.13983629327415,100.0,0,-2.4492935982947064e-16,1.0,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,-7.641111111111112,79.87777777777778,-4.446666666666667,68.81111111111112,0.3495555555555555,-0.0,0.0,0,43.06609318996416,6.52583512544803
1,1991,5,1,13,36,16.666666666666668,17.785762095938832,50.0,0,0.49999999999999994,0.8660254037844387,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,-21.12043010752688,75.55913978494624,-17.440860215053764,67.61290322580645,0.1363440860215053,-0.0,0.0,0,15.250609318996414,3.2389390681003585
2,1991,3,5,1,13,6.333333333333333,6.11010092660788,19.0,0,0.8660254037844386,0.5000000000000001,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,-23.64301075268817,74.11827956989247,-19.776344086021503,64.84946236559139,0.1286021505376344,-0.0,0.0,0,-18.005806451612905,1.2743942652329754
3,1991,12,3,5,1,3.0,2.0000000000002878,9.0,0,1.0,6.123233995736766e-17,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,-13.530952380952382,75.39285714285714,-8.732142857142858,60.97619047619048,0.4022619047619047,-0.0,0.0,0,-41.663870967741936,0.6145017921146957
4,1991,109,12,3,5,6.666666666666667,4.725815626252729,20.0,0,0.8660254037844387,-0.4999999999999998,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,-8.164516129032258,73.23655913978494,-2.7086021505376343,53.43010752688172,0.9580645161290322,-0.0,0.0,0,-45.94934715821813,0.6672081413210449
5,1991,75,109,12,3,41.333333333333336,58.77357682950166,124.0,0,0.49999999999999994,-0.8660254037844387,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,2.3766666666666665,70.08888888888889,8.316666666666666,47.87777777777777,2.026111111111111,0.0,0.0,0,-31.217089093701993,1.4889285714285718
6,1991,77,75,109,12,65.33333333333333,49.21720566360238,196.0,1,1.2246467991473532e-16,-1.0,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,9.804301075268818,68.36559139784947,15.844086021505378,44.03225806451613,3.191505376344086,15.844086021505378,0.07087153772683859,75,-3.124078341013826,3.3864375320020486
7,1991,142,77,75,109,87.0,19.078784028338937,261.0,1,-0.4999999999999997,-0.8660254037844388,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,16.754444444444445,67.32222222222222,21.866666666666667,42.73333333333333,4.038777777777778,21.866666666666667,0.09235010162601627,77,21.45215053763441,6.17568100358423
8,1991,222,142,77,75,98.0,38.11823710509185,294.0,1,-0.8660254037844385,-0.5000000000000004,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,18.36774193548387,70.8494623655914,23.01290322580645,47.935483870967744,3.778494623655914,23.01290322580645,0.07721379916501867,142,46.02741935483871,9.256394265232975
9,1991,21,222,142,77,147.0,72.62919523166975,441.0,0,-1.0,-1.8369701987210297e-16,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,19.17849462365591,67.30107526881721,24.38494623655914,43.935483870967744,3.6991397849462366,0.0,0.0,0,60.7236559139785,11.008777777777777
10,1991,6,21,222,142,128.33333333333334,101.19453213159956,385.0,0,-0.8660254037844386,0.5000000000000001,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,9.947777777777778,72.71111111111112,14.06,52.44444444444444,1.935888888888889,0.0,0.0,0,69.26451612903226,11.516412186379927
2,1992,1,,,,,,,0,0.8660254037844386,0.5000000000000001,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,-15.849462365591398,79.69892473118279,-11.974193548387095,70.75268817204302,0.1619354838709677,-0.0,0.0,,-17.699928315412187,1.2150824372759856
3,1992,1,1,,,,,,0,1.0,6.123233995736766e-17,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,-14.70689655172414,77.10344827586206,-10.250574712643678,63.770114942528735,0.3270114942528735,-0.0,0.0,0,-32.65799283154122,0.5555125448028673
4,1992,7,1,1,,,,,0,0.8660254037844387,-0.4999999999999998,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,-7.293548387096774,75.45161290322581,-2.396774193548387,57.50537634408602,0.8632258064516128,-0.0,0.0,0,-34.644123099740455,0.6383018168335186
5,1992,76,7,1,1,3.0,3.4641016151377544,9.0,0,0.49999999999999994,-0.8660254037844387,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,-1.86,72.47777777777779,3.613333333333333,52.14444444444444,1.5361111111111112,0.0,0.0,0,-24.62154245457916,1.352172784575454
6,1992,45,76,7,1,28.0,41.677331968349414,84.0,1,1.2246467991473532e-16,-1.0,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,7.472043010752688,65.68817204301075,14.058064516129033,41.903225806451616,3.0933333333333333,14.058064516129033,0.07210025062656641,76,-9.034015572858731,2.7263484118155974
7,1992,57,45,76,7,42.666666666666664,34.55912807542073,128.0,1,-0.4999999999999997,-0.8660254037844388,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,12.268888888888888,67.14444444444445,17.714444444444442,44.53333333333333,3.4394444444444447,17.714444444444442,0.07553684724255735,45,15.27462365591398,5.492670250896058
8,1992,102,57,45,76,59.333333333333336,15.631165450257807,178.0,1,-0.8660254037844385,-0.5000000000000004,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,15.038709677419355,70.45161290322581,19.7247311827957,46.60215053763441,3.213763440860215,19.7247311827957,0.06751298847978315,57,35.385842293906805,8.068888888888889
9,1992,5,102,57,45,68.0,30.04995840263344,204.0,0,-1.0,-1.8369701987210297e-16,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,15.932258064516128,69.1505376344086,20.881720430107528,44.27956989247312,3.2184946236559138,0.0,0.0,0,51.497240143369176,9.746541218637994
10,1992,4,5,102,57,54.666666666666664,48.542077966783964,164.0,0,-0.8660254037844386,0.5000000000000001,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,8.553333333333335,75.16666666666667,13.11,51.62222222222223,1.7225555555555554,0.0,0.0,0,58.320896057347674,9.871702508960574
3,1993,2,,,,,,,0,1.0,6.123233995736766e-17,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,-17.177380952380954,73.71428571428571,-12.032142857142857,59.54761904761904,0.3489285714285714,-0.0,0.0,,-32.88655913978494,0.6412293906810039
4,1993,39,2,,,,,,0,0.8660254037844387,-0.4999999999999998,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,-6.783870967741936,73.2258064516129,-1.4021505376344086,54.15053763440861,0.9527956989247311,-0.0,0.0,0,-42.00203533026114,0.6653801843317976
5,1993,67,39,2,,,,,0,0.49999999999999994,-0.8660254037844387,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,1.6833333333333331,57.9,7.572222222222222,35.74444444444444,2.273888888888889,0.0,0.0,0,-27.713863287250383,1.4959178187403999
6,1993,97,67,39,2,36.0,32.60368077380221,108.0,1,1.2246467991473532e-16,-1.0,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,8.486021505376344,61.40860215053764,14.344086021505378,38.41935483870968,3.125913978494624,14.344086021505378,0.07929896344789962,67,-5.862071172555043,3.5756131592421925
7,1993,24,97,67,39,67.66666666666667,29.005746557076122,203.0,1,-0.4999999999999997,-0.8660254037844388,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,13.847777777777775,63.61111111111111,20.02555555555556,38.01111111111111,3.898444444444445,20.02555555555556,0.09993164340643691,97,20.51415770609319,6.352598566308245
8,1993,6,24,97,67,62.666666666666664,36.69241520169166,188.0,1,-0.8660254037844385,-0.5000000000000004,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,16.036559139784945,79.49462365591398,20.4494623655914,56.784946236559136,2.943548387096774,20.4494623655914,0.05093970971343506,24,41.94186379928316,9.298247311827959
9,1993,3,6,24,97,42.333333333333336,48.19059382631982,127.0,0,-1.0,-1.8369701987210297e-16,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,16.356989247311827,77.90322580645162,20.51935483870968,55.236559139784944,2.672903225806452,0.0,0.0,0,54.81910394265234,9.967906810035844
10,1993,1,3,6,24,11.0,11.357816691600613,33.0,0,-0.8660254037844386,0.5000000000000001,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,7.67,75.38888888888889,11.741111111111111,52.68888888888889,1.634777777777778,0.0,0.0,0,60.994372759856645,9.514896057347672
3,1994,1,,,,,,,0,1.0,6.123233995736766e-17,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,-22.485714285714288,70.28571428571429,-18.15357142857143,56.67857142857143,0.2561904761904762,-0.0,0.0,,-42.16648745519713,0.4990609318996424
4,1994,49,1,,,,,,0,0.8660254037844387,-0.4999999999999998,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,-6.679569892473118,74.88172043010753,-1.4150537634408602,57.2258064516129,0.8974193548387097,-0.0,0.0,0,-54.525614439324116,0.487695852534563
5,1994,115,49,1,,,,,0,0.49999999999999994,-0.8660254037844387,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,-1.4477777777777778,64.71111111111111,4.732222222222222,43.24444444444444,1.934777777777778,0.0,0.0,0,-43.448195084485405,1.258233486943165
6,1994,170,115,49,1,55.0,57.23635208501674,165.0,1,1.2246467991473532e-16,-1.0,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,8.08279569892473,65.27956989247312,14.778494623655911,41.45161290322581,2.973010752688172,14.778494623655911,0.07003292806484296,115,-14.836402969790063,3.088387608806965
7,1994,82,170,115,49,111.33333333333333,60.583276020147125,334.0,1,-0.4999999999999997,-0.8660254037844388,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,16.14777777777778,64.07777777777777,21.78555555555556,37.73333333333333,4.079222222222223,21.78555555555556,0.1053155479059094,170,18.095663082437277,5.805207885304661
8,1994,73,82,170,115,122.33333333333333,44.45597072760119,367.0,1,-0.8660254037844385,-0.5000000000000004,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,17.555913978494623,71.82795698924731,22.536559139784945,46.64516129032258,3.6701075268817207,22.536559139784945,0.07703001579778833,82,41.2962724014337,8.987010752688175
9,1994,57,73,82,170,108.33333333333333,53.59415391004259,325.0,0,-1.0,-1.8369701987210297e-16,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,16.0752688172043,68.95698924731182,21.126881720430102,45.56989247311828,3.1802150537634413,0.0,0.0,0,59.10060931899642,10.722340501792116
10,1994,7,57,73,82,70.66666666666667,12.662279942148405,212.0,0,-0.8660254037844386,0.5000000000000001,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,13.434444444444445,71.53333333333333,18.378888888888888,49.11111111111111,2.329,0.0,0.0,0,65.44899641577061,10.929544802867387
11,1994,1,7,57,73,45.666666666666664,34.42867022313429,137.0,0,-0.5000000000000004,0.8660254037844384,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,5.140860215053764,80.38709677419355,8.30215053763441,64.6774193548387,0.906021505376344,0.0,0.0,0,62.042329749103935,9.179322580645163
4,1995,13,,,,,,,0,0.8660254037844387,-0.4999999999999998,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,-8.465591397849462,74.44086021505376,-3.5817204301075267,58.0,0.8355913978494623,-0.0,0.0,,-36.54988479262673,0.616490015360984
5,1995,154,13,,,,,,0,0.49999999999999994,-0.8660254037844387,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,-2.9266666666666667,65.54444444444444,2.561111111111111,44.45555555555556,1.6925555555555554,0.0,0.0,0,-30.79612135176651,1.2981029185867903
6,1995,344,154,13,,,,,1,1.2246467991473532e-16,-1.0,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,7.926881720430107,61.516129032258064,14.839784946236556,36.2258064516129,3.293440860215054,14.839784946236556,0.08847198151357598,154,-14.30275217613927,2.827432667690733
7,1995,90,344,154,13,170.33333333333334,166.10338146267023,511.0,1,-0.4999999999999997,-0.8660254037844388,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,18.766666666666666,62.71111111111111,24.73555555555556,37.86666666666667,4.608111111111112,24.73555555555556,0.11856203544882793,344,13.819175627240144,5.821587813620072
8,1995,28,90,344,154,196.0,132.1060180309739,588.0,1,-0.8660254037844385,-0.5000000000000004,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,17.09784946236559,69.26881720430109,21.713978494623657,43.193548387096776,3.7229032258064514,21.713978494623657,0.08424087591240875,90,42.13645161290323,9.594107526881722
9,1995,12,28,90,344,154.0,167.43954132760877,462.0,0,-1.0,-1.8369701987210297e-16,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,17.31505376344086,74.23655913978494,21.924731182795696,52.354838709677416,3.093978494623656,0.0,0.0,0,61.28931899641577,11.624455197132619
10,1995,21,12,28,90,43.333333333333336,41.198705481280854,130.0,0,-0.8660254037844386,0.5000000000000001,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,10.68,72.64444444444445,15.895555555555555,51.06666666666667,2.127333333333333,0.0,0.0,0,68.37426523297492,11.424992831541221
4,1996,1,,,,,,,0,0.8660254037844387,-0.4999999999999998,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,-13.383870967741936,70.93548387096774,-8.26989247311828,52.67741935483871,0.6865591397849462,-0.0,0.0,,-48.2543937708565,0.5607934742306274
5,1996,77,1,,,,,,0,0.49999999999999994,-0.8660254037844387,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,-2.8655555555555554,70.98888888888888,2.157777777777778,48.15555555555556,1.664111111111111,0.0,0.0,0,-41.69095291064145,1.1265999258435306
6,1996,103,77,1,,,,,1,1.2246467991473532e-16,-1.0,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,5.491397849462366,66.61290322580645,11.011827956989247,44.11827956989247,2.7138709677419355,11.011827956989247,0.06015014299332698,77,-17.971884810283022,2.6796357681374374
7,1996,155,103,77,1,60.333333333333336,53.00314456080255,181.0,1,-0.4999999999999997,-0.8660254037844388,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,15.86,68.78888888888888,21.52,43.61111111111111,3.859333333333333,21.52,0.08651058530510584,103,4.899713261648753,5.064541218637993
8,1996,59,155,103,77,111.66666666666667,39.71565602295062,335.0,1,-0.8660254037844385,-0.5000000000000004,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,18.666666666666664,71.52688172043011,23.501075268817203,44.9247311827957,3.887311827956989,23.501075268817203,0.08464528213533129,155,34.68960573476703,8.23731541218638
9,1996,23,59,155,103,105.66666666666667,48.05552344250694,317.0,0,-1.0,-1.8369701987210297e-16,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,18.29569892473118,70.70967741935483,23.27956989247312,46.54838709677419,3.472043010752688,0.0,0.0,0,56.03290322580645,10.460516129032257
10,1996,4,23,59,155,79.0,68.23488843692792,237.0,0,-0.8660254037844386,0.5000000000000001,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,11.927777777777775,74.5,15.85777777777778,52.46666666666667,2.037888888888889,0.0,0.0,0,68.30064516129033,11.218688172043011
4,1997,8,,,,,,,0,0.8660254037844387,-0.4999999999999998,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,-11.20752688172043,73.79569892473118,-6.169892473118279,55.40860215053764,0.7744086021505376,-0.0,0.0,,-46.41102150537633,0.5935675883256537
5,1997,83,8,,,,,,0,0.49999999999999994,-0.8660254037844387,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,-2.7311111111111117,72.93333333333334,2.495555555555556,51.72222222222222,1.556,0.0,0.0,0,-35.933602150537624,1.258621351766514
6,1997,87,83,8,,,,,1,1.2246467991473532e-16,-1.0,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,4.65483870967742,64.80645161290323,10.250537634408602,42.096774193548384,2.5918279569892477,10.250537634408602,0.06013972055888225,83,-14.06600358422938,2.6683847926267292
7,1997,102,87,83,8,59.333333333333336,44.50093631973751,178.0,1,-0.4999999999999997,-0.8660254037844388,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,15.437777777777775,69.05555555555556,20.84,43.54444444444445,3.784444444444445,20.84,0.08495884260414067,87,6.576200716845889,4.922236559139786
8,1997,83,102,87,83,90.66666666666667,10.016652800877798,272.0,1,-0.8660254037844385,-0.5000000000000004,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,18.881720430107528,71.29032258064517,23.96344086021505,45.54838709677419,3.814193548387097,23.96344086021505,0.08194040194040195,102,33.58609318996417,7.932272401433693
9,1997,8,83,102,87,90.66666666666667,10.016652800877798,272.0,0,-1.0,-1.8369701987210297e-16,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,16.491397849462366,74.45161290322581,20.940860215053764,50.892473118279575,2.893870967741935,0.0,0.0,0,55.053978494623664,10.19046594982079
10,1997,1,8,83,102,64.33333333333333,49.70244796117524,193.0,0,-0.8660254037844386,0.5000000000000001,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,12.156666666666666,76.45555555555555,16.693333333333335,56.06666666666667,1.9593333333333331,0.0,0.0,0,65.74430107526882,10.492508960573478
4,1998,110,,,,,,,0,0.8660254037844387,-0.4999999999999998,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,-8.431182795698925,75.0752688172043,-3.365591397849462,55.41935483870968,0.8889247311827958,-0.0,0.0,,-27.743433179723493,0.7053341013824894
5,1998,51,110,,,,,,0,0.49999999999999994,-0.8660254037844387,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,4.122222222222222,61.77777777777778,11.01777777777778,38.75555555555556,2.594888888888889,0.0,0.0,0,-24.7455837173579,1.4114631336405539
6,1998,52,51,110,,,,,1,1.2246467991473532e-16,-1.0,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,9.381720430107526,64.79569892473118,16.070967741935483,41.17204301075269,3.193548387096774,16.070967741935483,0.0757266700662927,51,3.303376856118806,3.8655993343574
7,1998,136,52,51,110,71.0,33.77869150810907,213.0,1,-0.4999999999999997,-0.8660254037844388,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,14.39222222222222,70.82222222222222,19.094444444444445,48.12222222222223,3.3243333333333336,19.094444444444445,0.06767473422302646,52,23.723154121863814,6.67736200716846
8,1998,106,136,52,51,79.66666666666667,48.7886598845811,239.0,1,-0.8660254037844385,-0.5000000000000004,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,18.827956989247312,68.8494623655914,23.286021505376343,45.26881720430107,3.989032258064516,23.286021505376343,0.08621426911457122,136,46.18318996415772,9.112770609318998
9,1998,50,106,136,52,98.0,42.56759330758552,294.0,0,-1.0,-1.8369701987210297e-16,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,19.091397849462368,70.87096774193549,23.83118279569893,45.88172043010753,3.5261290322580647,0.0,0.0,0,58.451433691756286,10.506913978494625
10,1998,1,50,106,136,97.33333333333333,43.65012409298893,292.0,0,-0.8660254037844386,0.5000000000000001,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,12.03111111111111,73.26666666666667,16.095555555555556,50.27777777777778,2.158888888888889,0.0,0.0,0,66.21164874551974,10.839494623655916
11,1998,1,1,50,106,52.333333333333336,52.538874496255936,157.0,0,-0.5000000000000004,0.8660254037844384,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,4.478494623655913,81.24731182795698,7.959139784946237,64.56989247311829,0.8981720430107527,0.0,0.0,0,63.21275985663084,9.67405017921147
1,1999,2,,1,1,,,,0,0.49999999999999994,0.8660254037844387,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,-16.27956989247312,79.58064516129032,-13.227956989247312,71.3978494623656,0.1450537634408602,-0.0,0.0,,21.602473118279587,3.413060931899643
4,1999,133,,,2,,,,0,0.8660254037844387,-0.4999999999999998,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,-5.9602150537634415,75.23655913978494,-0.9559139784946236,56.2258064516129,0.9831182795698924,-0.0,0.0,,-38.64880952380951,0.7047849462365603
5,1999,104,133,,,,,,0,0.49999999999999994,-0.8660254037844387,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,3.517777777777778,65.91111111111111,9.704444444444444,43.988888888888894,2.331444444444444,0.0,0.0,0,-26.376766513056822,1.5428494623655926
6,1999,115,104,133,,,,,1,1.2246467991473532e-16,-1.0,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,9.59462365591398,66.53763440860214,14.89247311827957,44.236559139784944,2.977204301075269,14.89247311827957,0.06581411932493464,104,0.43305427547364417,3.7162293906810047
7,1999,125,115,104,133,117.33333333333333,14.6401275039985,352.0,1,-0.4999999999999997,-0.8660254037844388,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,15.147777777777778,68.42222222222222,20.28333333333333,42.977777777777774,3.6626666666666665,20.28333333333333,0.0832844871147044,115,23.641003584229406,6.291767025089607
8,1999,112,125,115,104,114.66666666666667,10.503967504392481,344.0,1,-0.8660254037844385,-0.5000000000000004,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,17.97956989247312,71.81720430107528,22.78494623655914,46.86021505376344,3.712258064516129,22.78494623655914,0.07756459222646597,125,44.88025089605736,8.971315412186382
9,1999,17,112,125,115,117.33333333333333,6.806859285554033,352.0,0,-1.0,-1.8369701987210297e-16,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,16.967741935483872,70.75268817204302,21.616129032258065,48.096774193548384,3.199247311827957,0.0,0.0,0,57.96075268817205,10.352129032258066
10,1999,5,17,112,125,84.66666666666667,58.96043871388113,254.0,0,-0.8660254037844386,0.5000000000000001,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,10.018888888888888,76.41111111111111,14.008888888888889,55.72222222222222,1.6909999999999998,0.0,0.0,0,64.68440860215055,10.574172043010755
3,2000,1,,,,,,,0,1.0,6.123233995736766e-17,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,-11.66206896551724,78.3103448275862,-7.218390804597702,63.67816091954023,0.418735632183908,-0.0,0.0,,-26.79311827956988,0.7808709677419368
4,2000,1,1,,,,,,0,0.8660254037844387,-0.4999999999999998,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,-4.872043010752688,71.78494623655915,0.2731182795698923,52.02150537634409,1.0504301075268816,0.0,0.0,0,-33.25817575083425,0.7759399332591781
5,2000,1,1,1,,,,,0,0.49999999999999994,-0.8660254037844387,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,-0.2922222222222222,63.577777777777776,5.762222222222222,40.077777777777776,1.989,0.0,0.0,0,-23.786132740081563,1.625187245087135
10,2000,1,,,,,,,0,-0.8660254037844386,0.5000000000000001,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,9.488888888888887,73.81111111111112,13.581111111111111,53.1,1.8815555555555556,0.0,0.0,,60.84720430107528,9.777806451612904
4,2001,1,,,,,,,0,0.8660254037844387,-0.4999999999999998,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,-7.421505376344085,76.80645161290323,-2.6956989247311838,58.24731182795699,0.8003225806451613,-0.0,0.0,,-43.849539170506894,0.5791628264208921
5,2001,3,1,,,,,,0,0.49999999999999994,-0.8660254037844387,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,1.551111111111111,69.75555555555555,7.573333333333333,46.66666666666666,2.1,0.0,0.0,0,-25.97319508448539,1.2774423963133654
9,2001,1,,,,,,,0,-1.0,-1.8369701987210297e-16,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,18.181720430107525,70.82795698924731,23.017204301075267,46.97849462365591,3.419247311827957,0.0,0.0,,58.861935483870994,10.609587813620074
10,2001,1,1,,,,,,0,-0.8660254037844386,0.5000000000000001,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,12.047777777777778,74.25555555555555,16.68777777777778,52.577777777777776,2.0716666666666668,0.0,0.0,0,66.03290322580646,10.96646953405018
4,2002,1,,,,,,,0,0.8660254037844387,-0.4999999999999998,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,-14.478494623655914,70.45161290322581,-9.610752688172044,52.204301075268816,0.6291397849462366,-0.0,0.0,,-33.35487711213516,0.6647619047619061
5,2002,4,1,,,,,,0,0.49999999999999994,-0.8660254037844387,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,-3.4655555555555555,71.74444444444445,1.5577777777777777,50.36666666666667,1.517111111111111,0.0,0.0,0,-33.43337173579108,1.1378801843317987
4,2003,1,,,,,,,0,0.8660254037844387,-0.4999999999999998,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,-11.541935483870969,73.72043010752688,-6.776344086021505,56.36559139784946,0.7436559139784946,-0.0,0.0,,-41.925652841781854,0.6005760368663612
8,2003,1,,,,,,,1,-0.8660254037844385,-0.5000000000000004,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,18.280645161290323,70.13978494623656,23.23978494623656,45.182795698924735,3.855913978494624,23.23978494623656,0.08349243306169965,,44.9815053763441,10.141702508960574
4,2004,7,,,,,,,0,0.8660254037844387,-0.4999999999999998,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,-8.720430107526882,75.0,-2.849462365591397,57.17204301075269,0.799247311827957,-0.0,0.0,,-38.67890248424173,0.6286725991842796
5,2004,8,7,,,,,,0,0.49999999999999994,-0.8660254037844387,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,-1.36,68.3,3.807777777777778,46.56666666666667,1.7152222222222224,0.0,0.0,0,-33.25524657026324,1.2560919540229893
6,2004,2,8,7,,,,,1,1.2246467991473532e-16,-1.0,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,3.637634408602151,60.913978494623656,9.317204301075268,38.56989247311828,2.68494623655914,9.317204301075268,0.06785326086956522,8,-8.298006426894062,2.8605614880731687
7,2004,35,2,8,7,5.666666666666667,3.2145502536643185,17.0,1,-0.4999999999999997,-0.8660254037844388,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,11.495555555555557,67.87777777777778,17.11,43.82222222222222,3.2391111111111117,17.11,0.0722657411998017,2,10.275519713261666,5.1994157706093205
8,2004,2,35,2,8,15.0,17.578395831246947,45.0,1,-0.8660254037844385,-0.5000000000000004,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,17.446236559139788,69.05376344086021,22.595698924731185,45.31182795698925,3.7497849462365593,22.595698924731185,0.08096819131646157,35,30.23498207885306,7.639279569892475
4,2005,34,,,,,,,0,0.8660254037844387,-0.4999999999999998,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,-10.317204301075268,73.68817204301075,-5.3247311827956985,54.73118279569893,0.7880645161290323,-0.0,0.0,,-45.00672043010752,0.6343087557603695
