Jurisdiction,Month,Year,Number_fires,Lag_1,Lag_2,Lag_3,RollMean_3,RollStd_3,RollSum_3,is_summer,Month_sin,Month_cos,temperature_2m_mean (°C)_lag1,relative_humidity_2m_mean (%)_lag1,relative_humidity_2m_min (%)_lag1,et0_fao_evapotranspiration (mm)_lag1,temperature_2m_max (°C)_lag1
British Columbia,4,1993,77,34,16,3,17.666666666666668,15.56705923847425,53.0,0,0.8660254037844387,-0.4999999999999998,-6.733333333333333,72.20238095238095,54.97619047619048,0.6763095238095238,-1.152380952380952
British Columbia,5,1993,322,77,34,16,42.333333333333336,31.34219732779026,127.0,0,0.49999999999999994,-0.8660254037844387,-0.0817204301075269,64.39784946236558,43.01075268817204,1.4706451612903226,5.276344086021505
British Columbia,6,1993,189,322,77,34,144.33333333333334,155.35872467722578,433.0,1,1.2246467991473532e-16,-1.0,4.851111111111111,71.24444444444445,43.55555555555556,2.191777777777778,10.583333333333334
British Columbia,7,1993,153,189,322,77,196.0,122.64990827554932,588.0,1,-0.4999999999999997,-0.8660254037844388,13.494623655913978,59.81720430107527,33.25806451612903,3.8484946236559137,20.372043010752687
British Columbia,8,1993,274,153,189,322,221.33333333333334,89.01872462203653,664.0,1,-0.8660254037844385,-0.5000000000000004,14.02,67.16666666666667,40.01111111111111,3.6647777777777777,19.717777777777776
British Columbia,9,1993,300,274,153,189,205.33333333333334,62.1315808050462,616.0,0,-1.0,-1.8369701987210297e-16,14.548387096774194,73.3225806451613,48.15053763440861,3.4923655913978497,19.55376344086021
British Columbia,10,1993,119,300,274,153,242.33333333333334,78.44955916596315,727.0,0,-0.8660254037844386,0.5000000000000001,15.758064516129032,70.38709677419355,44.32258064516129,3.281182795698925,21.42795698924731
British Columbia,11,1993,10,119,300,274,231.0,97.8621479429132,693.0,0,-0.5000000000000004,0.8660254037844384,12.876666666666669,65.42222222222223,38.266666666666666,2.628555555555556,19.266666666666666
British Columbia,4,1994,142,66,2,6,24.666666666666668,35.851545759341235,74.0,0,0.8660254037844387,-0.4999999999999998,6.741935483870968,78.33333333333334,54.84946236559139,1.229032258064516,11.836559139784946
British Columbia,5,1994,212,142,66,2,70.0,70.0856618717464,210.0,0,0.49999999999999994,-0.8660254037844387,0.7462365591397849,71.97849462365592,48.3010752688172,1.5451612903225806,6.662365591397849
