Month,Year,Number_fires,Lag_1,Lag_2,Lag_3,RollMean_3,RollMean_6,RollMean_12,RollStd_3,RollStd_6,RollStd_12,RollSum_3,RollSum_6,RollSum_12,is_summer,Month_sin,Month_cos,Jurisdiction_raw,REG_Alberta,REG_British Columbia,REG_Manitoba,REG_New Brunswick,REG_Newfoundland and Labrador,REG_Northwest Territories,REG_Nova Scotia,REG_Ontario,REG_Prince Edward Island,REG_Quebec,REG_Saskatchewan,REG_Yukon,temperature_2m_mean (°C),temperature_2m_max (°C),relative_humidity_2m_mean (%),relative_humidity_2m_min (%),et0_fao_evapotranspiration (mm),temperature_2m_mean (°C)_lag1,relative_humidity_2m_mean (%)_lag1,et0_fao_evapotranspiration (mm)_lag1,summer_temp,summer_dryness,summer_lag,pre_summer_heat,spring_dryness
5,1990,13,7,0,0,2.3333333333333335,,,4.041451884327381,,,7.0,,,0,0.49999999999999994,-0.8660254037844387,Prince Edward Island,0,0,0,0,0,0,0,0,1,0,0,0,6.386021505376344,9.36774193548387,80.45161290322581,68.03225806451613,2.136451612903226,2.661111111111111,79.47777777777779,1.6084444444444446,0.0,0.0,0,0.8941372247823862,3.3163553507424477
6,1990,8,13,7,0,6.666666666666667,,,6.506407098647712,,,20.0,,,1,1.2246467991473532e-16,-1.0,Prince Edward Island,0,0,0,0,0,0,0,0,1,0,0,0,14.476666666666668,17.87777777777778,78.9,65.1888888888889,3.509333333333333,6.386021505376344,80.45161290322581,2.136451612903226,17.87777777777778,0.05301997649823736,13,14.892831541218637,4.876616487455197
7,1990,6,8,13,7,9.333333333333334,4.666666666666667,,3.2145502536643193,5.501514942874069,,28.0,28.0,,1,-0.4999999999999997,-0.8660254037844388,Prince Edward Island,0,0,0,0,0,0,0,0,1,0,0,0,18.546236559139786,21.48494623655914,77.65591397849462,63.39784946236559,3.897311827956989,14.476666666666668,78.9,3.509333333333333,21.48494623655914,0.06051928535648688,8,33.05663082437276,7.254229390681004
8,1990,1,6,8,13,9.0,5.666666666666667,,3.6055512754639905,5.00666222813829,,27.0,34.0,,1,-0.8660254037844385,-0.5000000000000004,Prince Edward Island,0,0,0,0,0,0,0,0,1,0,0,0,19.87741935483871,22.85268817204301,78.87096774193549,64.98924731182795,3.665806451612904,18.546236559139786,77.65591397849462,3.897311827956989,22.85268817204301,0.05555157242952584,6,48.73046594982079,9.543096774193549
9,1990,1,1,6,8,5.0,5.833333333333333,,3.6055512754639905,4.792355023020171,,15.0,35.0,,0,-1.0,-1.8369701987210297e-16,Prince Edward Island,0,0,0,0,0,0,0,0,1,0,0,0,14.895555555555555,17.544444444444444,74.83333333333333,62.03333333333333,2.587111111111111,19.87741935483871,78.87096774193549,3.665806451612904,0.0,0.0,0,62.21541218637993,11.072451612903226
10,1990,0,1,1,6,2.6666666666666665,6.0,,2.88675134594813,4.560701700396552,,8.0,36.0,,0,-0.8660254037844386,0.5000000000000001,Prince Edward Island,0,0,0,0,0,0,0,0,1,0,0,0,10.96989247311828,13.646236559139783,74.79569892473118,64.31182795698925,1.693978494623656,14.895555555555555,74.83333333333333,2.587111111111111,0.0,0.0,0,61.88207885304659,10.150229390681003
11,1990,2,0,1,1,0.6666666666666666,4.833333333333333,,0.5773502691896303,5.115336417740935,,2.0,29.0,,0,-0.5000000000000004,0.8660254037844384,Prince Edward Island,0,0,0,0,0,0,0,0,1,0,0,0,2.858888888888889,5.432222222222222,78.4,69.48888888888888,0.8593333333333334,10.96989247311828,74.79569892473118,1.693978494623656,0.0,0.0,0,54.043369175627234,7.946896057347671
12,1990,0,2,0,1,1.0,3.0,,1.0000000000000027,3.2249030993194205,,3.0,18.0,,0,-2.4492935982947064e-16,1.0,Prince Edward Island,0,0,0,0,0,0,0,0,1,0,0,0,-1.349462365591398,2.38494623655914,77.64516129032258,66.80645161290323,0.5775268817204301,2.858888888888889,78.4,0.8593333333333334,0.0,0.0,0,36.62290322580645,5.140422939068101
1,1991,0,0,2,0,0.6666666666666666,1.6666666666666667,3.1666666666666665,1.154700538379254,2.2509257354845524,4.302923600896432,2.0,10.0,38.0,0,0.49999999999999994,0.8660254037844387,Prince Edward Island,0,0,0,0,0,0,0,0,1,0,0,0,-9.625806451612904,-5.225806451612903,75.9247311827957,66.04301075268818,0.4412903225806451,-1.349462365591398,77.64516129032258,0.5775268817204301,-0.0,0.0,0,21.463405017921147,3.1308387096774197
2,1991,0,0,0,2,0.6666666666666666,0.6666666666666666,3.1666666666666665,1.154700538379254,0.8164965809277305,4.302923600896432,2.0,4.0,38.0,0,0.8660254037844386,0.5000000000000001,Prince Edward Island,0,0,0,0,0,0,0,0,1,0,0,0,-6.526190476190476,-2.2869047619047618,79.32142857142857,69.07142857142857,0.6473809523809523,-9.625806451612904,75.9247311827957,0.4412903225806451,-0.0,0.0,0,2.5913620071684598,1.8781505376344085
3,1991,2,0,0,0,0.0,0.5,3.1666666666666665,0.0,0.83666002653408,4.302923600896432,0.0,3.0,38.0,0,1.0,6.123233995736766e-17,Prince Edward Island,0,0,0,0,0,0,0,0,1,0,0,0,-1.7322580645161292,1.663440860215054,81.38709677419355,70.48387096774194,0.966989247311828,-6.526190476190476,79.32142857142857,0.6473809523809523,0.0,0.0,0,-5.127764976958524,1.6661981566820274
4,1991,17,2,0,0,0.6666666666666666,0.6666666666666666,3.3333333333333335,1.154700538379254,1.032795558988648,4.206776639776551,2.0,4.0,40.0,0,0.8660254037844387,-0.4999999999999998,Prince Edward Island,0,0,0,0,0,0,0,0,1,0,0,0,1.2633333333333332,4.647777777777778,80.23333333333333,68.87777777777778,1.6997777777777778,-1.7322580645161292,81.38709677419355,0.966989247311828,0.0,0.0,0,-5.84927035330261,2.0556605222734254
5,1991,16,17,2,0,6.333333333333333,3.5,4.166666666666667,9.29157324317757,6.685805860178712,5.7181264149168385,19.0,21.0,50.0,0,0.49999999999999994,-0.8660254037844387,Prince Edward Island,0,0,0,0,0,0,0,0,1,0,0,0,7.7075268817204305,11.326881720430109,74.43010752688173,61.55913978494623,2.729354838709677,1.2633333333333332,80.23333333333333,1.6997777777777778,0.0,0.0,0,4.02431387608807,3.314147977470558
6,1991,8,16,17,2,11.666666666666666,5.833333333333333,4.416666666666667,8.386497083606084,8.304617189652191,6.185883244545723,35.0,35.0,53.0,1,1.2246467991473532e-16,-1.0,Prince Edward Island,0,0,0,0,0,0,0,0,1,0,0,0,13.54,16.634444444444444,73.34444444444445,61.56666666666667,3.8257777777777777,7.7075268817204305,74.43010752688173,2.729354838709677,16.634444444444444,0.0611472207423193,16,17.63810035842294,5.396121863799284
7,1991,3,8,16,17,13.666666666666666,7.166666666666667,4.416666666666667,4.93288286231625,7.808115436305145,6.185883244545723,41.0,43.0,53.0,1,-0.4999999999999997,-0.8660254037844388,Prince Edward Island,0,0,0,0,0,0,0,0,1,0,0,0,18.10537634408602,21.316129032258065,73.83870967741936,58.44086021505377,4.149677419354839,13.54,73.34444444444445,3.8257777777777777,21.316129032258065,0.06981186685962373,8,32.60910394265233,8.254910394265233
8,1991,2,3,8,16,9.0,7.666666666666667,4.166666666666667,6.557438524302003,7.339391437078873,6.176691278630911,27.0,46.0,50.0,1,-0.8660254037844385,-0.5000000000000004,Prince Edward Island,0,0,0,0,0,0,0,0,1,0,0,0,18.56236559139785,21.370967741935484,78.30107526881721,66.7741935483871,3.4305376344086023,18.10537634408602,73.83870967741936,4.149677419354839,21.370967741935484,0.05061716642868475,3,49.277455197132625,10.704810035842293
9,1991,0,2,3,8,4.333333333333333,8.0,4.25,3.2145502536643225,6.957010852370435,6.136700327463522,13.0,48.0,51.0,0,-1.0,-1.8369701987210297e-16,Prince Edward Island,0,0,0,0,0,0,0,0,1,0,0,0,14.406666666666666,16.84777777777778,76.9,66.0,2.3325555555555555,18.56236559139785,78.30107526881721,3.4305376344086023,0.0,0.0,0,59.321541218638,11.40599283154122
10,1991,0,0,2,3,1.6666666666666667,7.666666666666667,4.166666666666667,1.5275252316519552,7.339391437078873,6.191391873668904,5.0,46.0,50.0,0,-0.8660254037844386,0.5000000000000001,Prince Edward Island,0,0,0,0,0,0,0,0,1,0,0,0,10.80752688172043,13.036559139784949,76.66666666666666,66.25806451612904,1.6161290322580646,14.406666666666666,76.9,2.3325555555555555,0.0,0.0,0,59.53487455197133,9.912770609318997
11,1991,0,0,0,2,0.6666666666666666,4.833333333333333,4.166666666666667,1.1547005383792626,6.210206652492868,6.191391873668904,2.0,29.0,50.0,0,-0.5000000000000004,0.8660254037844384,Prince Edward Island,0,0,0,0,0,0,0,0,1,0,0,0,4.4366666666666665,6.3,79.04444444444445,70.27777777777779,0.7937777777777778,10.80752688172043,76.66666666666666,1.6161290322580646,0.0,0.0,0,51.255304659498215,7.379222222222222
12,1991,0,0,0,0,0.0,2.1666666666666665,4.0,0.0,3.125166662222458,6.2812853345908,0.0,13.0,48.0,0,-2.4492935982947064e-16,1.0,Prince Edward Island,0,0,0,0,0,0,0,0,1,0,0,0,-3.852688172043011,-0.7666666666666667,76.82795698924731,67.26881720430109,0.5372043010752688,4.4366666666666665,79.04444444444445,0.7937777777777778,-0.0,0.0,0,36.184336917562725,4.742462365591398
1,1992,0,0,0,0,0.0,0.8333333333333334,4.0,0.0,1.3291601358251213,6.2812853345908,0.0,5.0,48.0,0,0.49999999999999994,0.8660254037844387,Prince Edward Island,0,0,0,0,0,0,0,0,1,0,0,0,-7.626881720430108,-4.3892473118279565,74.49462365591398,64.45161290322581,0.4719354838709678,-3.852688172043011,76.82795698924731,0.5372043010752688,-0.0,0.0,0,18.56989247311828,2.947111111111111
2,1992,0,0,0,0,0.0,0.3333333333333333,4.0,0.0,0.8164965809277182,6.2812853345908,0.0,2.0,48.0,0,0.8660254037844386,0.5000000000000001,Prince Edward Island,0,0,0,0,0,0,0,0,1,0,0,0,-8.266666666666666,-4.293103448275862,81.26436781609195,71.86206896551724,0.5213793103448275,-7.626881720430108,74.49462365591398,0.4719354838709678,-0.0,0.0,0,1.1440860215053767,1.8029175627240144
3,1992,0,0,0,0,0.0,0.0,4.0,0.0,0.0,6.2812853345908,0.0,0.0,48.0,0,1.0,6.123233995736766e-17,Prince Edward Island,0,0,0,0,0,0,0,0,1,0,0,0,-6.095698924731183,-2.503225806451613,76.29032258064517,65.09677419354838,0.9327956989247312,-8.266666666666666,81.26436781609195,0.5213793103448275,-0.0,0.0,0,-9.449017426770485,1.5305190952910643
4,1992,7,0,0,0,0.0,0.0,3.8333333333333335,0.0,0.0,6.365151334819268,0.0,0.0,46.0,0,0.8660254037844387,-0.4999999999999998,Prince Edward Island,0,0,0,0,0,0,0,0,1,0,0,0,0.3677777777777777,3.405555555555556,77.74444444444445,65.88888888888889,1.6305555555555555,-6.095698924731183,76.29032258064517,0.9327956989247312,0.0,0.0,0,-11.185576566555431,1.9261104931405266
5,1992,14,7,0,0,2.3333333333333335,1.1666666666666667,3.0,4.041451884327384,2.857738033247039,4.990900811385748,7.0,7.0,36.0,0,0.49999999999999994,-0.8660254037844387,Prince Edward Island,0,0,0,0,0,0,0,0,1,0,0,0,7.347311827956989,11.38494623655914,74.76344086021506,59.236559139784944,2.862688172043011,0.3677777777777777,77.74444444444445,1.6305555555555555,0.0,0.0,0,-3.3907736991719193,3.084730564825114
6,1992,3,14,7,0,7.0,3.5,2.8333333333333335,7.000000000000002,5.856620185738528,4.529365464957704,21.0,21.0,34.0,1,1.2246467991473532e-16,-1.0,Prince Edward Island,0,0,0,0,0,0,0,0,1,0,0,0,13.433333333333334,16.82888888888889,78.67777777777778,65.52222222222223,3.2496666666666667,7.347311827956989,74.76344086021506,2.862688172043011,16.82888888888889,0.04885084349423751,14,12.287275985663083,5.426039426523298
7,1992,0,3,14,7,8.0,4.0,2.4166666666666665,5.567764362830024,5.621387729022077,4.23101821687347,24.0,24.0,29.0,1,-0.4999999999999997,-0.8660254037844388,Prince Edward Island,0,0,0,0,0,0,0,0,1,0,0,0,15.76774193548387,18.37741935483871,79.10752688172043,66.86021505376344,3.3272043010752688,13.433333333333334,78.67777777777778,3.2496666666666667,18.37741935483871,0.04903026461733481,3,31.619390681003587,7.742910394265234
8,1992,0,0,3,14,5.666666666666667,4.0,2.1666666666666665,7.371114795831995,5.621387729022077,4.281744192888377,17.0,24.0,26.0,1,-0.8660254037844385,-0.5000000000000004,Prince Edward Island,0,0,0,0,0,0,0,0,1,0,0,0,18.187096774193545,21.02365591397849,79.34408602150538,65.61290322580645,3.280752688172043,15.76774193548387,79.10752688172043,3.3272043010752688,21.02365591397849,0.04925100887812753,0,46.59125448028674,9.439559139784947
9,1992,2,0,0,3,1.0,4.0,2.0,1.7320508075688832,5.621387729022077,4.327501903786148,3.0,24.0,24.0,0,-1.0,-1.8369701987210297e-16,Prince Edward Island,0,0,0,0,0,0,0,0,1,0,0,0,15.738888888888887,18.524444444444445,74.58888888888889,62.43333333333333,2.629111111111111,18.187096774193545,79.34408602150538,3.280752688172043,0.0,0.0,0,56.22996415770609,9.85762365591398
10,1992,1,2,0,0,0.6666666666666666,4.333333333333333,2.1666666666666665,1.1547005383792601,5.391351098441526,4.281744192888377,2.0,26.0,26.0,0,-0.8660254037844386,0.5000000000000001,Prince Edward Island,0,0,0,0,0,0,0,0,1,0,0,0,9.063440860215056,11.33978494623656,72.08602150537634,59.70967741935484,1.67752688172043,15.738888888888887,74.58888888888889,2.629111111111111,0.0,0.0,0,57.92551971326164,9.237068100358423
11,1992,0,1,2,0,1.0,3.3333333333333335,2.25,1.0000000000000102,5.354126134736336,4.2453182769643165,3.0,20.0,27.0,0,-0.5000000000000004,0.8660254037844384,Prince Edward Island,0,0,0,0,0,0,0,0,1,0,0,0,1.66,3.4955555555555557,75.42222222222222,66.86666666666666,0.7985555555555556,9.063440860215056,72.08602150537634,1.67752688172043,0.0,0.0,0,50.88788530465949,7.587390681003583
12,1992,0,0,1,2,1.0,1.0,2.25,1.0000000000000102,1.2649110640673458,4.2453182769643165,3.0,6.0,27.0,0,-2.4492935982947064e-16,1.0,Prince Edward Island,0,0,0,0,0,0,0,0,1,0,0,0,-2.9526881720430107,-0.5634408602150537,79.6774193548387,72.06451612903226,0.5334408602150538,1.66,75.42222222222222,0.7985555555555556,-0.0,0.0,0,33.35978494623656,5.1051935483870965
1,1993,0,0,0,1,0.3333333333333333,0.5,2.25,0.5773502691896424,0.8366600265340662,4.2453182769643165,1.0,3.0,27.0,0,0.49999999999999994,0.8660254037844387,Prince Edward Island,0,0,0,0,0,0,0,0,1,0,0,0,-8.627956989247313,-5.0612903225806445,77.13978494623656,67.80645161290323,0.4255913978494623,-2.9526881720430107,79.6774193548387,0.5334408602150538,-0.0,0.0,0,14.271899641577061,3.0095232974910395
2,1993,0,0,0,0,0.0,0.5,2.25,0.0,0.8366600265340662,4.2453182769643165,0.0,3.0,27.0,0,0.8660254037844386,0.5000000000000001,Prince Edward Island,0,0,0,0,0,0,0,0,1,0,0,0,-11.735714285714286,-6.770238095238095,77.30952380952381,67.6547619047619,0.4866666666666667,-8.627956989247313,77.13978494623656,0.4255913978494623,-0.0,0.0,0,-2.1291756272401425,1.7575878136200718
3,1993,0,0,0,0,0.0,0.5,2.25,0.0,0.8366600265340662,4.2453182769643165,0.0,3.0,27.0,0,1.0,6.123233995736766e-17,Prince Edward Island,0,0,0,0,0,0,0,0,1,0,0,0,-5.254838709677419,-1.282795698924731,79.73118279569891,69.94623655913979,1.017204301075269,-11.735714285714286,77.30952380952381,0.4866666666666667,-0.0,0.0,0,-12.394969278033793,1.4456989247311829
4,1993,0,0,0,0,0.0,0.16666666666666666,2.25,0.0,0.4082482904638435,4.2453182769643165,0.0,1.0,27.0,0,0.8660254037844387,-0.4999999999999998,Prince Edward Island,0,0,0,0,0,0,0,0,1,0,0,0,1.515555555555555,4.557777777777777,82.24444444444445,71.18888888888888,1.537888888888889,-5.254838709677419,79.73118279569891,1.017204301075269,0.0,0.0,0,-13.114324116743472,1.9294623655913978
5,1993,26,0,0,0,0.0,0.0,1.6666666666666667,0.0,0.0,4.007568597117967,0.0,0.0,20.0,0,0.49999999999999994,-0.8660254037844387,Prince Edward Island,0,0,0,0,0,0,0,0,1,0,0,0,6.827956989247311,9.956989247311828,83.69892473118279,72.0752688172043,2.0721505376344087,1.515555555555555,82.24444444444445,1.537888888888889,0.0,0.0,0,-3.4952560163850475,3.041759856630825
6,1993,2,26,0,0,8.666666666666666,4.333333333333333,2.6666666666666665,15.011106998930272,10.614455552060438,7.414155175722786,26.0,26.0,32.0,1,1.2246467991473532e-16,-1.0,Prince Edward Island,0,0,0,0,0,0,0,0,1,0,0,0,13.035555555555556,16.08888888888889,79.61111111111111,66.32222222222222,3.069888888888889,6.827956989247311,83.69892473118279,2.0721505376344087,16.08888888888889,0.045599933982505364,26,13.231971326164874,4.627243727598566
7,1993,0,2,26,0,9.333333333333334,4.666666666666667,2.5833333333333335,14.468356276140474,10.481730137084558,7.4156877120348215,28.0,28.0,31.0,1,-0.4999999999999997,-0.8660254037844388,Prince Edward Island,0,0,0,0,0,0,0,0,1,0,0,0,16.067741935483873,18.57204301075269,82.11827956989247,70.98924731182795,3.196881720430108,13.035555555555556,79.61111111111111,3.069888888888889,18.57204301075269,0.04440776699029127,2,30.603655913978493,6.679928315412187
8,1993,0,0,2,26,9.333333333333334,4.666666666666667,2.5833333333333335,14.468356276140474,10.481730137084558,7.4156877120348215,28.0,28.0,31.0,1,-0.8660254037844385,-0.5000000000000004,Prince Edward Island,0,0,0,0,0,0,0,0,1,0,0,0,18.716129032258067,21.59462365591398,78.40860215053763,64.40860215053763,3.52494623655914,16.067741935483873,82.11827956989247,3.196881720430108,21.59462365591398,0.053891172119020225,0,44.61792114695341,8.338921146953405
9,1993,1,0,0,2,0.6666666666666666,4.666666666666667,2.5833333333333335,1.1547005383792879,10.481730137084558,7.4156877120348215,2.0,28.0,31.0,0,-1.0,-1.8369701987210297e-16,Prince Edward Island,0,0,0,0,0,0,0,0,1,0,0,0,15.365555555555554,17.826666666666664,76.34444444444445,63.66666666666666,2.5785555555555555,18.716129032258067,78.40860215053763,3.52494623655914,0.0,0.0,0,56.25555555555556,9.791716845878137
10,1993,0,1,0,0,0.3333333333333333,4.833333333333333,2.5,0.5773502691896977,10.400320507881796,7.428446552396954,1.0,29.0,30.0,0,-0.8660254037844386,0.5000000000000001,Prince Edward Island,0,0,0,0,0,0,0,0,1,0,0,0,7.873118279569892,10.859139784946237,69.94623655913979,56.38709677419355,1.6866666666666668,15.365555555555554,76.34444444444445,2.5785555555555555,0.0,0.0,0,57.99333333333334,9.300383512544805
11,1993,0,0,1,0,0.3333333333333333,4.833333333333333,2.4166666666666665,0.5773502691896977,10.400320507881796,7.452374037035366,1.0,29.0,29.0,0,-0.5000000000000004,0.8660254037844384,Prince Edward Island,0,0,0,0,0,0,0,0,1,0,0,0,2.7455555555555557,5.55,73.41111111111111,60.45555555555556,0.9761111111111112,7.873118279569892,69.94623655913979,1.6866666666666668,0.0,0.0,0,50.28043010752688,7.790168458781363
12,1993,0,0,0,1,0.3333333333333333,0.5,2.4166666666666665,0.5773502691896977,0.8366600265340536,7.452374037035366,1.0,3.0,29.0,0,-2.4492935982947064e-16,1.0,Prince Edward Island,0,0,0,0,0,0,0,0,1,0,0,0,-2.224731182795699,0.4096774193548387,79.97849462365592,70.97849462365592,0.5453763440860215,2.7455555555555557,73.41111111111111,0.9761111111111112,0.0,0.0,0,34.2358064516129,5.241333333333333
1,1994,0,0,0,0,0.0,0.16666666666666666,2.4166666666666665,0.0,0.4082482904638163,7.452374037035366,0.0,1.0,29.0,0,0.49999999999999994,0.8660254037844387,Prince Edward Island,0,0,0,0,0,0,0,0,1,0,0,0,-11.204301075268816,-5.841935483870968,76.31182795698925,67.89247311827957,0.4040860215053763,-2.224731182795699,79.97849462365592,0.5453763440860215,-0.0,0.0,0,16.818817204301077,3.2081541218637994
2,1994,0,0,0,0,0.0,0.16666666666666666,2.4166666666666665,0.0,0.4082482904638163,7.452374037035366,0.0,1.0,29.0,0,0.8660254037844386,0.5000000000000001,Prince Edward Island,0,0,0,0,0,0,0,0,1,0,0,0,-10.388095238095238,-6.847619047619047,74.39285714285714,63.92857142857143,0.5727380952380952,-11.204301075268816,76.31182795698925,0.4040860215053763,-0.0,0.0,0,0.11774193548387046,1.925573476702509
3,1994,0,0,0,0,0.0,0.16666666666666666,2.4166666666666665,0.0,0.4082482904638163,7.452374037035366,0.0,1.0,29.0,0,1.0,6.123233995736766e-17,Prince Edward Island,0,0,0,0,0,0,0,0,1,0,0,0,-2.8440860215053765,0.7774193548387098,82.61290322580645,71.73118279569891,0.9319354838709678,-10.388095238095238,74.39285714285714,0.5727380952380952,0.0,0.0,0,-12.279877112135177,1.522200460829493
4,1994,12,0,0,0,0.0,0.0,2.4166666666666665,0.0,0.0,7.452374037035366,0.0,0.0,29.0,0,0.8660254037844387,-0.4999999999999998,Prince Edward Island,0,0,0,0,0,0,0,0,1,0,0,0,3.402222222222222,7.188888888888889,75.93333333333334,58.86666666666667,1.979666666666667,-2.8440860215053765,82.61290322580645,0.9319354838709678,0.0,0.0,0,-11.912135176651306,1.9087596006144394
5,1994,3,12,0,0,4.0,2.0,3.4166666666666665,6.928203230275515,4.898979485566353,7.890827048868295,12.0,12.0,41.0,0,0.49999999999999994,-0.8660254037844387,Prince Edward Island,0,0,0,0,0,0,0,0,1,0,0,0,6.510752688172043,9.443010752688172,81.34408602150538,69.38709677419355,2.145806451612903,3.402222222222222,75.93333333333334,1.979666666666667,0.0,0.0,0,1.1186891961085506,3.48434024577573
6,1994,3,3,12,0,5.0,2.5,1.5,6.244997998398405,4.806245936279163,3.450955072018602,15.0,15.0,18.0,1,1.2246467991473532e-16,-1.0,Prince Edward Island,0,0,0,0,0,0,0,0,1,0,0,0,14.343333333333334,17.83888888888889,79.93333333333334,67.47777777777777,3.338777777777778,6.510752688172043,81.34408602150538,2.145806451612903,17.83888888888889,0.048757098815511934,3,17.40931899641577,5.057408602150538
7,1994,4,3,3,12,6.0,3.0,1.5833333333333333,5.196152422706641,4.647580015448898,3.476108935769036,18.0,18.0,19.0,1,-0.4999999999999997,-0.8660254037844388,Prince Edward Island,0,0,0,0,0,0,0,0,1,0,0,0,19.97849462365592,22.787096774193547,78.53763440860214,64.45161290322581,3.952903225806452,14.343333333333334,79.93333333333334,3.338777777777778,22.787096774193547,0.0603942828979793,3,34.47078853046595,7.464250896057347
8,1994,7,4,3,3,3.3333333333333335,3.6666666666666665,1.9166666666666667,0.5773502691897003,4.412104562073143,3.502163833282435,10.0,22.0,23.0,1,-0.8660254037844385,-0.5000000000000004,Prince Edward Island,0,0,0,0,0,0,0,0,1,0,0,0,18.353763440860217,21.13225806451613,74.87096774193549,61.26881720430107,3.646344086021505,19.97849462365592,78.53763440860214,3.952903225806452,21.13225806451613,0.05855810740804697,4,50.068996415770606,9.437487455197132
9,1994,3,7,4,3,4.666666666666667,4.833333333333333,2.5,2.081665999466154,4.167333280008529,3.729489363048367,14.0,29.0,30.0,0,-1.0,-1.8369701987210297e-16,Prince Edward Island,0,0,0,0,0,0,0,0,1,0,0,0,14.136666666666668,16.262222222222224,77.53333333333333,66.41111111111111,2.4003333333333337,18.353763440860217,74.87096774193549,3.646344086021505,0.0,0.0,0,61.75824372759856,10.938025089605734
10,1994,4,3,7,4,4.666666666666667,5.333333333333333,2.6666666666666665,2.081665999466154,3.614784456460254,3.700941731096249,14.0,32.0,32.0,0,-0.8660254037844386,0.5000000000000001,Prince Edward Island,0,0,0,0,0,0,0,0,1,0,0,0,9.795698924731184,11.866666666666667,75.33333333333334,64.49462365591397,1.6687096774193548,14.136666666666668,77.53333333333333,2.4003333333333337,0.0,0.0,0,60.1815770609319,9.99958064516129
11,1994,7,4,3,7,4.666666666666667,4.0,3.0,2.081665999466154,1.5491933384829595,3.618136134933164,14.0,24.0,36.0,0,-0.5000000000000004,0.8660254037844384,Prince Edward Island,0,0,0,0,0,0,0,0,1,0,0,0,4.194444444444445,6.725555555555556,71.06666666666666,59.08888888888889,1.2274444444444443,9.795698924731184,75.33333333333334,1.6687096774193548,0.0,0.0,0,49.26114695340502,7.715387096774193
12,1994,0,7,4,3,4.666666666666667,4.666666666666667,3.5833333333333335,2.081665999466154,1.8618986725025202,3.6545944516540563,14.0,28.0,43.0,0,-2.4492935982947064e-16,1.0,Prince Edward Island,0,0,0,0,0,0,0,0,1,0,0,0,-2.454838709677419,0.0118279569892473,79.17204301075269,71.06451612903226,0.5259139784946237,4.194444444444445,71.06666666666666,1.2274444444444443,0.0,0.0,0,34.85444444444445,5.296487455197132
1,1995,0,0,7,4,3.6666666666666665,4.166666666666667,3.5833333333333335,3.511884584284259,2.6394443859772165,3.6545944516540563,11.0,25.0,43.0,0,0.49999999999999994,0.8660254037844387,Prince Edward Island,0,0,0,0,0,0,0,0,1,0,0,0,-4.219354838709678,-1.4666666666666668,81.89247311827957,74.52688172043011,0.4367741935483871,-2.454838709677419,79.17204301075269,0.5259139784946237,-0.0,0.0,0,18.60405017921147,3.422068100358423
2,1995,0,0,0,7,2.3333333333333335,3.5,3.5833333333333335,4.041451884327391,3.1464265445104505,3.6545944516540563,7.0,21.0,43.0,0,0.8660254037844386,0.5000000000000001,Prince Edward Island,0,0,0,0,0,0,0,0,1,0,0,0,-8.945238095238095,-4.514285714285714,76.33333333333334,65.85714285714286,0.6005952380952381,-4.219354838709678,81.89247311827957,0.4367741935483871,-0.0,0.0,0,5.270716845878137,2.190132616487455
3,1995,0,0,0,0,0.0,2.3333333333333335,3.5833333333333335,0.0,2.8751811537130374,3.6545944516540563,0.0,14.0,43.0,0,1.0,6.123233995736766e-17,Prince Edward Island,0,0,0,0,0,0,0,0,1,0,0,0,-3.697849462365592,-0.3946236559139785,82.96774193548387,73.50537634408602,0.9187096774193548,-8.945238095238095,76.33333333333334,0.6005952380952381,-0.0,0.0,0,-5.969124423963134,1.563283410138249
4,1995,0,0,0,0,0.0,1.8333333333333333,3.5833333333333335,0.0,2.9944392908634216,3.6545944516540563,0.0,11.0,43.0,0,0.8660254037844387,-0.4999999999999998,Prince Edward Island,0,0,0,0,0,0,0,0,1,0,0,0,0.7477777777777778,3.748888888888889,81.97777777777779,70.36666666666666,1.533777777777778,-3.697849462365592,82.96774193548387,0.9187096774193548,0.0,0.0,0,-6.375576036866359,1.95607910906298
5,1995,11,0,0,0,0.0,1.1666666666666667,2.5833333333333335,0.0,2.8577380332470343,2.644319239884672,0.0,7.0,31.0,0,0.49999999999999994,-0.8660254037844387,Prince Edward Island,0,0,0,0,0,0,0,0,1,0,0,0,6.064516129032258,9.011827956989247,82.63440860215053,70.38709677419355,2.258709677419355,0.7477777777777778,81.97777777777779,1.533777777777778,0.0,0.0,0,-1.1600204813108035,3.053082693292371
6,1995,2,11,0,0,3.6666666666666665,1.8333333333333333,3.25,6.350852961085891,4.49073119510249,3.5960837284215432,11.0,11.0,39.0,1,1.2246467991473532e-16,-1.0,Prince Edward Island,0,0,0,0,0,0,0,0,1,0,0,0,14.703333333333337,18.202222222222225,76.46666666666667,63.35555555555556,3.831333333333333,6.064516129032258,82.63440860215053,2.258709677419355,18.202222222222225,0.05953383977900552,11,12.366093189964158,4.711197132616488
7,1995,3,2,11,0,4.333333333333333,2.1666666666666665,3.1666666666666665,5.8594652770823235,4.4007575105505,3.613946051147702,13.0,13.0,38.0,1,-0.4999999999999997,-0.8660254037844388,Prince Edward Island,0,0,0,0,0,0,0,0,1,0,0,0,19.221505376344087,22.002150537634407,80.03225806451613,67.34408602150538,3.966774193548387,14.703333333333337,76.46666666666667,3.831333333333333,22.002150537634407,0.0580412208936438,2,30.96293906810036,7.623820788530466
