time,temperature_2m_mean (°C),temperature_2m_max (°C),relative_humidity_2m_mean (%),relative_humidity_2m_min (%),precipitation_sum (mm),precipitation_hours (h),wind_speed_10m_mean (km/h),wind_speed_10m_max (km/h),wind_direction_10m_dominant (°),et0_fao_evapotranspiration (mm)
2011-10-01,5.989247311827957,10.331182795698924,73.73118279569891,50.13978494623656,1.235483870967742,2.967741935483871,8.476344086021506,12.673118279569893,180.90322580645162,1.1791397849462366
2011-11-01,-2.9322222222222223,0.5255555555555556,73.54444444444445,58.67777777777778,2.138888888888889,5.677777777777778,9.84,14.63888888888889,182.65555555555557,0.5461111111111111
2011-12-01,-3.403225806451613,0.22795698924731184,76.56989247311827,63.6989247311828,1.0784946236559139,2.8172043010752685,9.523655913978494,14.251612903225807,198.94623655913978,0.3666666666666667
2012-01-01,-6.838709677419355,-2.825806451612903,72.38709677419355,59.39784946236559,1.313978494623656,3.9569892473118276,10.27741935483871,14.886021505376343,191.3763440860215,0.4026881720430108
2012-02-01,-4.437931034482758,1.1241379310344828,76.26436781609195,56.49425287356321,1.0517241379310345,3.091954022988506,7.54367816091954,11.03793103448276,184.42528735632183,0.6527586206896552
2012-03-01,-1.6064516129032258,4.038709677419355,70.47311827956989,46.645161290322584,1.735483870967742,3.870967741935484,8.716129032258063,14.122580645161289,178.56989247311827,1.277311827956989
2012-04-01,4.7877777777777775,10.527777777777777,65.93333333333334,40.27777777777778,1.8033333333333335,3.9888888888888885,7.794444444444445,12.985555555555555,175.4888888888889,2.247111111111111
2012-05-01,10.146236559139783,16.54731182795699,54.6989247311828,29.78494623655914,1.3129032258064515,3.204301075268817,8.180645161290322,13.291397849462367,208.94623655913978,3.720752688172043
2012-06-01,13.482222222222221,18.933333333333334,66.74444444444444,40.36666666666667,3.4155555555555557,5.611111111111112,8.155555555555557,13.79,210.63333333333333,3.4867777777777778
2012-07-01,19.17096774193548,25.676344086021505,60.44086021505377,33.354838709677416,1.3666666666666667,2.236559139784946,6.483870967741935,10.786021505376345,228.06451612903226,4.58236559139785
2012-08-01,18.549462365591395,25.340860215053763,56.74193548387097,29.559139784946236,0.6430107526881721,1.3225806451612903,6.505376344086021,10.918279569892475,214.39784946236557,3.9983870967741937
2012-09-01,14.902222222222223,21.753333333333334,57.11111111111111,29.766666666666666,0.4011111111111111,0.7333333333333333,7.430000000000001,12.113333333333335,209.4,2.9854444444444446
2012-10-01,3.763440860215054,8.372043010752687,74.7741935483871,52.9247311827957,2.963440860215054,6.516129032258065,7.794623655913978,12.290322580645162,192.04301075268816,1.0929032258064517
2012-11-01,-2.9233333333333333,0.29888888888888887,80.38888888888889,67.95555555555556,2.197777777777778,5.6,8.077777777777778,11.675555555555555,159.84444444444443,0.41355555555555557
2012-12-01,-8.764516129032257,-5.575268817204301,81.06451612903226,70.52688172043011,2.198924731182796,6.774193548387097,7.638709677419354,11.146236559139783,165.44086021505376,0.22150537634408604
2013-01-01,-7.555913978494623,-3.7096774193548385,81.45161290322581,69.03225806451613,1.289247311827957,3.6666666666666665,7.646236559139785,10.83763440860215,188.2258064516129,0.2996774193548387
2013-02-01,-2.145238095238095,2.4499999999999997,80.13095238095238,62.226190476190474,0.8142857142857143,3.523809523809524,8.311904761904762,12.241666666666665,188.22619047619045,0.6728571428571428
2013-03-01,-2.061290322580645,3.7376344086021507,73.27956989247312,49.68817204301075,1.3881720430107527,4.247311827956989,6.809677419354839,10.736559139784946,177.6989247311828,1.3212903225806452
2013-04-01,2.751111111111111,8.05888888888889,67.08888888888889,43.72222222222222,1.9255555555555555,5.155555555555555,8.80888888888889,14.19,199.9888888888889,2.031
2013-05-01,11.904301075268815,18.453763440860218,61.645161290322584,34.913978494623656,1.8483870967741935,4.010752688172043,7.521505376344086,12.33548387096774,180.80645161290323,3.670752688172043
2013-06-01,14.845555555555556,20.402222222222225,67.74444444444444,41.7,2.6788888888888893,4.811111111111112,6.696666666666667,11.163333333333332,207.66666666666666,3.774222222222222
2013-07-01,18.20967741935484,24.5258064516129,59.37634408602151,33.63440860215054,1.186021505376344,2.397849462365591,6.696774193548387,11.101075268817205,251.67741935483872,4.62010752688172
2013-08-01,18.565591397849463,24.234408602150538,65.0752688172043,37.236559139784944,1.2419354838709677,2.698924731182796,6.317204301075269,10.64516129032258,185.09677419354838,3.638279569892473
2013-09-01,14.44111111111111,20.36777777777778,68.41111111111111,40.37777777777777,2.0955555555555554,3.1222222222222222,7.571111111111112,11.94111111111111,193.61111111111111,2.575111111111111
2013-10-01,6.027956989247312,10.678494623655915,76.96774193548387,54.354838709677416,1.3053763440860215,2.795698924731183,7.409677419354838,10.949462365591398,205.0752688172043,1.1517204301075268
2013-11-01,-2.316666666666667,1.1066666666666665,80.54444444444445,66.54444444444444,2.2855555555555553,5.488888888888889,7.75,11.215555555555556,169.0,0.41555555555555557
2013-12-01,-8.731182795698926,-5.2989247311827965,79.29032258064517,69.56989247311827,2.443010752688172,5.655913978494623,8.3,11.852688172043012,184.50537634408605,0.22688172043010751
2014-01-01,-4.50752688172043,-0.6430107526881722,83.29032258064517,69.52688172043011,1.2989247311827956,3.333333333333333,8.178494623655913,11.935483870967742,197.7741935483871,0.35559139784946237
