latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
44.46397,-65.29141,131.0,0,GMT,GMT

time,temperature_2m_mean (°C),temperature_2m_max (°C),precipitation_sum (mm),precipitation_hours (h),wind_direction_10m_dominant (°),et0_fao_evapotranspiration (mm),wind_speed_10m_max (km/h),wind_speed_10m_mean (km/h),relative_humidity_2m_mean (%),relative_humidity_2m_min (%)
2018-02-05,5.4,9.9,18.20,18.0,196,0.34,27.5,20.2,97,79
2018-02-06,-3.5,0.7,1.80,5.0,280,0.84,22.8,11.6,65,43
2018-02-07,-2.7,0.0,3.00,7.0,94,0.81,18.5,8.8,73,38
2018-02-08,0.0,7.8,29.00,11.0,275,0.52,28.5,18.4,84,58
2018-02-09,-4.6,-0.3,0.30,3.0,270,0.89,17.4,10.5,56,37
2018-02-10,0.5,6.4,7.20,17.0,193,0.48,21.4,12.5,86,74
2018-02-11,4.2,7.2,19.40,20.0,167,0.29,20.9,12.2,97,85
2018-02-12,4.5,9.6,14.70,9.0,256,0.70,23.2,18.0,86,46
2018-02-13,-5.6,-0.9,0.00,0.0,315,1.27,23.4,17.7,51,39
2018-02-14,-2.4,4.2,0.00,0.0,208,0.79,26.7,12.8,72,55
2018-02-15,2.6,7.8,0.00,0.0,220,1.02,12.6,9.3,88,63
2018-02-16,3.6,5.2,5.60,12.0,261,0.28,15.2,8.7,99,95
2018-02-17,-4.8,2.8,0.50,3.0,318,1.16,26.5,18.1,58,35
2018-02-18,-2.2,3.8,3.40,10.0,86,0.85,17.2,11.4,68,46
2018-02-19,-1.0,5.0,0.00,0.0,238,1.32,20.0,11.4,70,45
2018-02-20,3.5,5.5,3.40,10.0,196,0.31,16.7,9.5,97,84
2018-02-21,5.1,10.4,0.20,2.0,180,0.61,21.1,12.4,98,93
2018-02-22,2.2,9.8,0.00,0.0,319,1.56,24.8,16.4,61,45
2018-02-23,-2.7,2.8,0.00,0.0,336,1.61,14.8,9.4,49,23
2018-02-24,2.2,6.7,4.10,8.0,276,1.39,28.0,18.3,76,43
2018-02-25,-2.1,0.4,0.40,2.0,80,1.04,20.4,13.6,64,50
2018-02-26,0.7,4.4,4.50,12.0,111,0.42,20.3,14.3,93,82
2018-02-27,1.1,4.5,0.00,0.0,301,1.65,26.9,17.0,67,37
2018-02-28,3.2,9.2,0.00,0.0,262,1.79,15.5,11.3,72,45
2018-03-01,1.3,3.7,1.70,11.0,103,0.43,17.8,15.0,91,71
2018-03-02,3.3,5.8,0.00,0.0,87,1.34,27.3,22.0,79,39
2018-03-03,2.6,4.2,0.10,1.0,44,1.25,30.1,25.2,72,58
2018-03-04,1.3,2.8,0.00,0.0,39,1.10,23.4,20.4,72,60
2018-03-05,1.2,4.1,0.00,0.0,32,1.36,29.4,23.0,71,56
2018-03-06,-0.4,1.8,0.00,0.0,17,1.20,23.3,19.8,73,60
2018-03-07,0.5,5.3,0.00,0.0,64,1.29,19.2,13.5,73,55
2018-03-08,0.9,4.2,17.80,22.0,92,0.59,37.1,24.8,86,74
2018-03-09,0.8,2.5,8.50,13.0,168,0.43,16.6,10.4,95,90
2018-03-10,0.2,2.2,6.20,21.0,246,1.07,21.8,16.6,84,68
2018-03-11,0.3,3.6,2.60,19.0,289,1.33,19.9,14.3,81,59
2018-03-12,0.0,4.3,0.10,1.0,359,1.21,14.1,11.5,77,48
2018-03-13,-1.3,1.2,17.30,11.0,67,0.56,37.0,22.4,81,70
2018-03-14,2.2,3.4,18.60,20.0,182,1.17,36.2,26.9,80,53
2018-03-15,0.5,2.6,1.60,9.0,221,1.27,25.2,16.1,80,58
2018-03-16,-0.2,1.1,0.70,6.0,275,1.17,20.0,15.7,72,54
2018-03-17,-5.4,-1.2,2.10,16.0,298,1.24,23.5,19.0,62,46
2018-03-18,-7.5,-5.3,0.20,2.0,306,1.21,20.1,16.3,63,55
2018-03-19,-6.9,-4.8,0.00,0.0,296,0.98,23.2,18.5,62,57
2018-03-20,-3.7,-2.2,0.00,0.0,294,1.24,19.6,16.6,66,57
2018-03-21,-3.5,4.6,0.00,0.0,41,1.47,17.1,11.5,69,47
2018-03-22,-1.1,0.9,22.80,21.0,27,0.61,26.1,20.7,81,68
2018-03-23,-0.1,2.3,1.80,7.0,331,1.05,24.8,18.5,77,60
2018-03-24,-1.0,1.8,0.00,0.0,5,1.15,23.1,13.2,80,63
2018-03-25,-2.0,-0.7,0.70,7.0,24,1.05,24.3,19.2,73,57
2018-03-26,-3.8,2.6,0.00,0.0,28,1.92,15.6,12.3,66,37
2018-03-27,-0.8,8.6,0.00,0.0,50,2.57,14.2,12.1,58,28
2018-03-28,2.2,3.8,1.00,4.0,14,0.72,16.8,8.8,82,57
2018-03-29,1.9,7.0,0.00,0.0,305,2.17,14.3,11.1,78,47
2018-03-30,4.2,10.9,2.90,10.0,191,0.54,19.0,12.7,96,83
2018-03-31,3.4,5.9,2.10,7.0,304,1.99,22.5,14.9,75,35
2018-04-01,2.4,6.2,4.50,8.0,208,0.74,25.5,17.2,81,65
2018-04-02,0.8,4.0,0.00,0.0,300,1.78,18.8,11.6,57,41
2018-04-03,1.4,8.3,0.00,0.0,261,2.14,15.4,9.9,68,34
2018-04-04,4.4,11.8,10.80,21.0,156,0.49,27.3,16.0,93,62
2018-04-05,2.6,11.7,11.20,5.0,255,1.76,28.8,24.6,65,35
2018-04-06,-1.6,3.3,0.10,1.0,270,2.53,22.9,18.1,42,27
2018-04-07,1.7,4.3,11.30,18.0,218,0.98,22.2,14.1,85,52
2018-04-08,0.3,2.1,2.20,9.0,339,0.90,14.5,7.9,72,50
2018-04-09,-1.6,0.0,0.00,0.0,303,1.98,28.6,20.4,54,32
2018-04-10,-0.2,5.8,0.00,0.0,282,2.58,16.3,10.1,48,31
2018-04-11,2.0,8.4,0.00,0.0,308,2.47,17.6,7.5,63,27
2018-04-12,2.7,7.6,1.10,8.0,246,2.13,15.5,8.6,70,40
2018-04-13,6.6,12.2,11.00,8.0,224,2.30,23.4,17.9,82,57
2018-04-14,4.3,5.2,3.50,8.0,311,1.25,21.4,12.0,75,33
2018-04-15,-1.2,1.6,0.00,0.0,2,2.05,17.5,11.7,39,30
2018-04-16,-1.0,0.9,1.10,3.0,99,0.95,25.5,16.1,63,38
2018-04-17,6.8,11.5,17.30,18.0,119,0.65,31.4,21.6,96,78
2018-04-18,3.7,5.9,1.70,6.0,230,1.29,22.8,14.6,85,55
2018-04-19,4.7,8.4,3.00,7.0,229,1.21,16.3,9.7,79,55
2018-04-20,3.0,6.1,10.80,16.0,338,1.35,19.1,10.8,87,63
2018-04-21,3.2,7.6,0.00,0.0,300,2.18,20.1,13.3,70,39
2018-04-22,5.0,9.7,0.00,0.0,302,3.30,17.1,11.9,56,31
2018-04-23,6.5,13.7,0.00,0.0,301,3.91,13.2,10.1,51,24
2018-04-24,8.6,16.6,0.00,0.0,240,4.45,21.0,14.2,47,28
2018-04-25,9.7,18.5,0.00,0.0,201,3.29,22.2,12.9,62,32
2018-04-26,11.2,13.8,20.80,18.0,156,0.60,28.3,20.4,94,80
2018-04-27,12.5,20.5,0.10,1.0,226,3.64,17.4,12.4,77,43
2018-04-28,13.3,17.8,4.70,12.0,170,1.48,18.3,13.7,88,73
2018-04-29,13.3,20.1,2.70,6.0,32,2.74,11.2,7.3,82,48
2018-04-30,9.9,13.4,21.50,16.0,115,1.07,23.9,12.2,94,72
2018-05-01,8.2,11.9,0.40,3.0,311,2.11,14.8,7.1,74,48
2018-05-02,12.5,22.4,0.00,0.0,244,4.36,19.5,13.3,69,36
2018-05-03,15.9,19.6,3.50,3.0,280,3.40,17.1,10.6,70,56
2018-05-04,12.7,20.6,10.60,6.0,146,2.26,14.8,7.0,87,56
2018-05-05,12.9,16.4,2.30,3.0,250,4.16,32.8,23.2,70,40
2018-05-06,13.6,20.4,0.00,0.0,221,3.37,19.3,12.8,61,33
2018-05-07,11.7,15.4,9.10,9.0,3,3.38,16.2,10.1,74,40
2018-05-08,11.7,18.5,0.00,0.0,175,4.32,13.0,9.0,67,37
2018-05-09,13.6,22.8,0.00,0.0,214,4.45,12.6,6.3,68,37
2018-05-10,9.1,12.9,5.50,7.0,102,1.14,17.4,12.4,84,68
2018-05-11,11.7,14.2,0.00,0.0,269,3.69,21.6,17.1,68,35
2018-05-12,8.2,13.1,0.00,0.0,291,4.10,15.9,10.2,48,29
2018-05-13,10.9,18.6,0.00,0.0,269,4.64,11.5,7.8,57,28
2018-05-14,11.0,18.0,0.00,0.0,221,4.14,17.6,10.2,69,46
2018-05-15,13.1,19.9,2.10,3.0,208,3.28,25.1,12.8,84,56
2018-05-16,12.3,18.3,1.20,3.0,329,4.23,15.8,9.1,68,34
2018-05-17,12.5,19.9,0.00,0.0,226,2.97,16.4,10.5,78,57
2018-05-18,11.2,14.2,1.00,3.0,10,4.18,13.3,9.4,62,29
2018-05-19,11.6,17.6,0.00,0.0,166,4.31,15.7,7.2,59,32
2018-05-20,13.1,15.4,18.70,14.0,214,0.75,26.3,18.1,94,61
2018-05-21,13.9,19.5,0.00,0.0,279,4.96,22.6,13.0,65,30
2018-05-22,13.2,19.0,0.00,0.0,171,4.35,17.9,10.8,57,35
2018-05-23,13.6,20.0,1.40,2.0,260,3.34,20.9,9.9,71,47
2018-05-24,8.0,13.2,0.00,0.0,349,3.86,17.8,10.6,63,34
2018-05-25,13.7,22.9,0.30,3.0,235,4.21,20.9,15.3,63,47
2018-05-26,16.9,22.0,0.80,4.0,275,3.01,22.1,14.8,74,55
2018-05-27,10.8,15.9,0.00,0.0,91,4.60,15.1,12.3,58,36
2018-05-28,10.6,17.2,0.00,0.0,134,2.99,14.6,12.0,76,60
2018-05-29,15.5,22.4,0.50,2.0,273,3.60,19.9,12.9,77,48
2018-05-30,14.7,19.2,0.00,0.0,345,4.96,15.5,9.2,56,26
2018-05-31,15.9,24.5,0.00,0.0,262,5.53,12.9,9.4,56,36
2018-06-01,18.1,25.5,0.00,0.0,251,4.09,18.6,12.2,71,58
2018-06-02,16.3,19.1,1.70,4.0,324,2.09,28.1,14.5,88,68
2018-06-03,9.6,13.1,0.00,0.0,10,4.15,27.4,18.6,63,43
2018-06-04,7.6,13.1,0.30,2.0,119,3.26,15.6,10.5,65,39
2018-06-05,7.0,8.8,20.10,22.0,79,0.76,18.4,13.6,92,73
2018-06-06,8.7,13.3,0.70,4.0,6,1.94,14.8,7.1,79,50
2018-06-07,12.1,19.6,0.00,0.0,237,4.28,15.3,8.8,70,38
2018-06-08,13.8,20.0,0.10,1.0,213,4.03,19.1,13.2,71,55
2018-06-09,14.3,18.4,0.20,1.0,283,4.34,19.6,12.6,68,45
2018-06-10,13.4,17.2,0.00,0.0,303,4.39,16.7,12.1,59,38
2018-06-11,11.0,15.2,0.00,0.0,4,4.00,18.7,8.8,63,38
2018-06-12,13.4,20.8,0.00,0.0,241,4.81,23.5,12.0,66,43
2018-06-13,17.8,24.4,0.00,0.0,240,5.85,24.7,18.7,62,47
2018-06-14,13.6,16.8,18.40,17.0,110,1.27,15.6,11.3,93,84
2018-06-15,11.9,18.9,0.20,2.0,342,4.18,15.1,10.9,72,36
2018-06-16,17.2,25.7,0.00,0.0,265,5.37,14.1,10.2,68,39
2018-06-17,15.9,21.4,0.00,0.0,118,4.59,13.9,10.0,63,35
2018-06-18,14.9,20.0,1.70,3.0,181,2.17,23.7,15.1,77,62
2018-06-19,18.3,22.0,21.20,11.0,273,4.55,23.8,19.9,79,46
2018-06-20,17.6,23.5,0.00,0.0,269,5.77,22.7,14.0,58,36
2018-06-21,17.4,22.4,0.40,3.0,269,4.90,15.6,11.3,68,42
2018-06-22,15.9,21.9,0.00,0.0,304,4.95,12.7,7.3,61,38
2018-06-23,15.3,20.9,0.40,1.0,186,3.63,12.0,9.1,63,38
2018-06-24,17.5,22.6,2.20,6.0,308,4.18,13.0,9.3,81,54
2018-06-25,13.6,17.6,14.20,11.0,6,1.31,27.0,12.8,87,66
2018-06-26,12.9,18.6,0.00,0.0,314,4.36,22.7,14.8,66,44
2018-06-27,17.2,24.6,0.00,0.0,245,5.55,18.5,14.4,66,37
2018-06-28,17.0,20.6,3.00,5.0,191,2.17,21.4,15.8,79,68
2018-06-29,19.0,24.6,16.80,12.0,198,2.88,22.8,14.6,89,64
2018-06-30,22.3,29.5,0.00,0.0,301,5.53,13.8,8.6,74,38
2018-07-01,21.4,26.2,2.80,9.0,182,3.19,10.2,7.4,82,69
2018-07-02,21.2,27.7,0.00,0.0,130,4.93,16.3,10.0,78,59
2018-07-03,22.3,29.2,0.00,0.0,208,4.87,14.5,11.5,81,60
2018-07-04,24.6,31.6,0.00,0.0,272,6.17,12.4,9.4,69,33
2018-07-05,25.8,33.1,0.00,0.0,252,6.54,15.0,9.9,58,41
2018-07-06,20.8,23.8,21.40,7.0,225,1.58,28.0,19.4,91,70
2018-07-07,16.9,20.7,0.00,0.0,310,5.26,19.5,15.8,64,39
2018-07-08,19.0,25.8,0.00,0.0,241,5.71,14.6,10.6,62,39
2018-07-09,19.5,26.4,0.00,0.0,229,5.82,16.7,13.0,62,44
2018-07-10,19.9,26.5,0.00,0.0,208,5.58,16.4,12.2,66,56
2018-07-11,18.5,23.1,6.10,13.0,90,2.58,9.3,5.5,89,71
2018-07-12,19.6,24.8,0.20,2.0,3,4.62,14.0,9.3,73,37
2018-07-13,19.4,23.6,0.10,1.0,113,4.89,15.3,8.7,63,42
2018-07-14,17.1,22.7,0.00,0.0,102,3.75,11.5,8.4,70,48
2018-07-15,19.3,25.8,0.50,1.0,151,3.80,9.2,4.9,79,51
2018-07-16,20.5,26.4,1.50,5.0,311,4.62,9.7,6.7,78,53
2018-07-17,20.1,27.4,1.70,3.0,202,3.20,18.4,10.7,89,65
2018-07-18,20.4,23.3,6.30,13.0,217,1.88,20.7,12.2,92,75
2018-07-19,19.7,25.1,0.00,0.0,334,5.25,14.6,10.3,68,42
2018-07-20,20.2,26.9,0.00,0.0,167,5.39,13.6,6.6,67,42
2018-07-21,19.4,23.5,3.60,8.0,71,1.98,9.4,6.6,88,70
2018-07-22,20.9,25.6,15.80,15.0,168,2.32,12.7,9.2,93,86
2018-07-23,23.6,28.2,0.60,4.0,191,4.23,14.7,11.8,84,57
2018-07-24,24.1,28.4,0.70,2.0,201,4.52,15.2,11.4,80,54
2018-07-25,23.6,28.2,1.20,10.0,204,4.09,19.8,15.1,85,58
2018-07-26,21.8,24.1,13.80,19.0,188,1.17,24.6,17.7,96,92
2018-07-27,22.3,26.5,5.00,12.0,216,3.21,19.8,13.5,88,63
2018-07-28,22.7,28.0,0.50,5.0,204,3.62,13.3,11.1,84,57
2018-07-29,22.7,26.7,4.90,11.0,218,3.56,16.9,11.0,86,62
2018-07-30,21.4,26.5,0.00,0.0,267,5.12,16.6,11.2,72,41
2018-07-31,21.9,27.0,0.00,0.0,256,4.73,12.4,9.6,66,46
2018-08-01,22.6,29.5,0.00,0.0,244,5.35,14.6,8.4,69,40
2018-08-02,21.8,25.4,0.90,7.0,207,2.05,18.9,13.8,87,76
2018-08-03,25.0,30.8,0.00,0.0,250,5.04,17.6,12.2,78,48
2018-08-04,23.4,27.3,2.00,6.0,229,3.15,17.1,9.7,86,68
2018-08-05,21.5,25.0,3.50,11.0,279,3.25,17.5,12.2,85,57
2018-08-06,24.0,31.4,0.10,1.0,270,5.25,13.0,9.0,73,46
2018-08-07,25.7,32.6,0.00,0.0,241,5.41,16.6,9.6,71,46
2018-08-08,23.8,27.7,5.40,7.0,250,3.10,11.3,6.9,85,66
2018-08-09,22.1,23.8,8.50,19.0,193,1.52,19.7,12.9,96,89
2018-08-10,22.5,26.5,3.40,2.0,257,4.68,17.4,11.5,79,45
2018-08-11,20.3,25.6,0.00,0.0,268,4.64,11.0,7.4,64,38
2018-08-12,21.3,27.5,0.00,0.0,279,4.24,7.2,4.3,65,39
2018-08-13,22.3,28.5,0.00,0.0,184,4.66,10.0,4.7,64,34
2018-08-14,21.3,24.0,8.50,11.0,137,1.82,16.2,9.3,92,72
2018-08-15,22.3,27.0,4.70,8.0,203,3.26,18.3,11.1,89,58
2018-08-16,21.8,26.3,1.40,8.0,274,3.61,16.2,10.5,85,53
2018-08-17,19.3,24.8,0.00,0.0,332,3.94,10.0,6.1,75,47
2018-08-18,18.5,21.0,22.50,12.0,192,0.84,19.7,11.5,93,77
2018-08-19,18.8,23.5,0.50,4.0,30,2.57,19.8,13.9,82,58
2018-08-20,18.4,21.5,0.20,2.0,84,2.63,15.1,9.7,80,60
2018-08-21,18.2,24.1,0.00,0.0,112,3.98,12.0,6.7,78,51
2018-08-22,19.8,25.3,15.90,12.0,141,2.24,18.8,12.5,92,71
2018-08-23,20.3,23.8,0.70,7.0,244,3.78,17.3,12.4,82,55
2018-08-24,19.1,25.6,0.00,0.0,260,4.61,14.2,10.4,69,42
2018-08-25,19.7,26.1,0.00,0.0,227,4.50,11.9,8.4,66,39
2018-08-26,18.8,26.4,0.40,3.0,198,3.45,16.5,9.3,75,51
2018-08-27,21.0,26.6,0.40,3.0,255,3.75,16.9,9.8,81,58
2018-08-28,22.6,28.3,0.00,0.0,236,4.31,17.9,11.1,78,52
2018-08-29,24.5,29.6,0.00,0.0,266,4.81,18.4,12.4,72,47
2018-08-30,22.9,27.8,0.20,1.0,277,3.21,15.2,11.5,80,60
2018-08-31,18.2,22.4,0.00,0.0,22,3.64,11.7,8.2,71,44
2018-09-01,18.0,22.1,0.10,1.0,114,2.97,10.7,6.7,73,49
2018-09-02,19.0,25.5,0.00,0.0,212,3.80,12.5,8.0,74,47
2018-09-03,20.5,26.7,0.00,0.0,203,3.88,15.6,10.9,78,54
2018-09-04,21.3,25.6,0.00,0.0,292,3.00,14.6,11.4,81,44
2018-09-05,20.0,26.9,0.00,0.0,293,4.21,10.1,6.4,63,33
2018-09-06,21.4,27.5,0.40,2.0,231,3.97,19.9,13.7,69,62
2018-09-07,19.1,23.1,0.20,1.0,345,3.62,15.2,8.5,63,35
2018-09-08,15.1,18.9,0.00,0.0,320,3.51,17.0,11.3,64,40
2018-09-09,13.1,18.0,0.00,0.0,357,3.71,13.8,10.0,59,37
2018-09-10,13.1,18.9,0.00,0.0,84,3.42,11.3,9.7,62,33
2018-09-11,15.2,18.1,22.50,15.0,123,0.77,21.2,13.5,89,72
2018-09-12,18.9,22.4,6.70,7.0,297,2.21,14.9,9.1,90,66
2018-09-13,18.1,23.7,0.20,2.0,346,3.22,10.8,5.4,80,55
2018-09-14,18.5,26.2,0.00,0.0,331,3.66,9.9,5.8,79,49
2018-09-15,18.3,25.1,0.00,0.0,263,3.64,12.0,7.2,77,48
2018-09-16,18.2,25.4,0.00,0.0,290,3.13,9.5,8.3,86,63
2018-09-17,19.6,25.1,0.00,0.0,228,3.30,17.0,10.4,83,55
2018-09-18,18.8,22.0,4.90,6.0,236,1.22,19.5,13.6,90,79
2018-09-19,15.1,17.8,6.30,15.0,36,0.74,15.1,10.8,93,86
2018-09-20,13.1,15.9,0.40,4.0,23,2.18,13.0,10.4,78,52
2018-09-21,12.4,16.6,0.00,0.0,142,2.40,18.1,8.3,76,49
2018-09-22,16.6,19.4,3.30,7.0,242,2.88,26.1,20.9,74,49
2018-09-23,12.5,17.8,0.00,0.0,296,3.14,12.0,8.0,61,40
2018-09-24,9.8,12.2,0.00,0.0,359,2.98,16.6,12.4,57,27
2018-09-25,8.9,14.3,0.00,0.0,123,2.40,15.6,11.0,63,43
2018-09-26,15.2,19.6,24.60,22.0,174,0.70,22.5,19.2,95,72
2018-09-27,17.1,19.8,20.90,16.0,234,1.43,24.1,14.5,88,57
2018-09-28,13.4,16.2,12.30,17.0,54,0.60,13.4,9.6,94,79
2018-09-29,13.9,19.1,0.20,2.0,313,2.44,12.2,9.2,85,61
2018-09-30,12.1,17.3,0.00,0.0,318,2.11,9.7,6.6,76,44
2018-10-01,11.9,14.4,0.00,0.0,260,1.52,10.5,8.0,79,57
2018-10-02,8.7,10.1,6.90,11.0,76,0.45,17.4,10.7,94,87
2018-10-03,15.0,17.5,48.10,23.0,149,0.51,19.4,13.9,100,98
2018-10-04,16.3,19.6,1.20,12.0,208,1.35,14.0,9.0,93,71
2018-10-05,13.7,15.8,1.70,5.0,343,2.10,20.4,10.8,80,54
2018-10-06,10.3,15.4,0.00,0.0,353,2.33,9.7,6.7,69,43
2018-10-07,11.4,14.7,1.10,6.0,283,0.88,12.9,8.4,82,65
2018-10-08,8.8,12.1,0.00,0.0,18,1.41,10.6,6.4,76,56
2018-10-09,11.6,17.0,2.60,2.0,225,0.93,23.0,13.3,91,84
2018-10-10,16.7,20.6,0.00,0.0,274,1.24,17.9,13.5,90,76
2018-10-11,8.3,11.5,21.60,24.0,95,0.32,20.1,15.6,95,84
2018-10-12,12.8,14.4,28.20,20.0,39,0.38,19.6,11.7,100,97
2018-10-13,8.3,9.5,0.30,2.0,294,1.20,20.2,12.7,75,60
2018-10-14,6.6,9.1,0.70,3.0,287,1.64,21.8,14.6,71,53
2018-10-15,8.4,14.4,0.50,2.0,212,1.79,16.0,10.0,76,48
2018-10-16,11.1,15.3,27.20,12.0,253,2.17,35.7,24.8,74,45
2018-10-17,7.6,12.4,0.30,1.0,237,1.63,18.7,12.4,66,45
2018-10-18,4.2,7.8,2.30,10.0,297,1.57,30.5,21.4,69,39
2018-10-19,3.7,7.6,0.00,0.0,292,2.00,23.1,17.2,53,43
2018-10-20,10.4,14.0,5.20,13.0,198,0.63,26.4,18.0,89,74
2018-10-21,8.2,11.4,0.10,1.0,322,1.54,18.9,11.0,80,48
2018-10-22,3.4,5.7,0.00,0.0,295,1.75,20.5,17.2,52,45
2018-10-23,4.4,10.1,0.00,0.0,185,1.57,12.4,7.2,66,45
2018-10-24,8.8,13.0,14.10,14.0,126,1.29,24.5,13.6,87,63
2018-10-25,4.0,5.9,3.20,11.0,302,1.04,29.0,18.3,80,45
2018-10-26,1.8,3.2,0.00,0.0,291,1.59,23.7,19.2,53,45
2018-10-27,1.3,5.2,4.90,5.0,98,0.86,23.4,10.1,71,43
2018-10-28,11.6,16.5,25.10,14.0,130,0.69,30.5,17.8,97,89
2018-10-29,10.7,14.8,1.20,5.0,198,1.17,19.2,11.4,89,56
2018-10-30,8.4,10.1,1.60,10.0,258,0.79,16.6,12.7,93,79
2018-10-31,5.5,7.7,0.10,1.0,311,0.95,14.3,10.6,79,63
2018-11-01,8.2,14.6,1.70,8.0,226,0.83,12.8,8.3,88,70
2018-11-02,10.9,15.4,18.60,15.0,195,0.22,26.6,12.5,99,95
2018-11-03,15.9,17.8,35.20,24.0,195,0.30,33.1,20.8,99,91
2018-11-04,7.4,13.1,0.00,0.0,270,2.27,37.3,26.1,61,53
2018-11-05,4.0,6.9,0.00,0.0,77,0.95,13.8,9.6,74,67
2018-11-06,9.1,14.4,16.00,15.0,119,0.31,24.5,14.9,96,81
2018-11-07,13.2,16.4,14.40,10.0,235,1.39,24.0,18.7,85,54
2018-11-08,8.7,9.9,0.00,0.0,269,1.88,25.3,18.3,62,52
2018-11-09,5.8,8.1,0.00,0.0,308,1.29,13.6,9.9,68,53
2018-11-10,7.0,12.1,17.20,16.0,131,0.41,33.7,20.4,90,69
2018-11-11,1.9,3.5,0.80,2.0,277,1.72,30.7,26.5,55,48
2018-11-12,0.3,1.9,0.00,0.0,291,1.58,23.7,21.1,55,48
2018-11-13,1.4,6.7,22.40,11.0,142,0.33,29.3,13.1,84,53
2018-11-14,0.1,11.6,6.10,4.0,283,0.95,39.3,29.5,69,44
2018-11-15,-4.4,-0.6,0.20,2.0,314,1.28,37.6,21.6,54,40
2018-11-16,-1.1,3.6,13.50,15.0,89,0.27,33.1,16.5,83,61
2018-11-17,0.9,3.2,1.00,6.0,288,0.78,24.1,18.8,80,59
2018-11-18,-0.1,1.8,0.00,0.0,302,0.95,14.5,11.0,67,51
2018-11-19,-0.7,3.1,5.00,14.0,144,0.34,7.6,4.7,85,74
2018-11-20,1.1,3.0,10.60,19.0,45,0.20,12.6,8.3,100,97
2018-11-21,0.3,1.6,12.80,11.0,301,0.46,16.9,12.5,87,66
2018-11-22,-7.9,0.2,5.10,22.0,301,0.48,26.8,19.3,75,67
2018-11-23,-8.8,-6.4,0.80,8.0,310,0.71,27.2,23.0,65,56
2018-11-24,-0.5,4.4,0.00,0.0,271,0.93,18.3,14.4,76,64
2018-11-25,1.8,3.2,8.70,9.0,90,0.20,16.9,9.9,97,92
2018-11-26,-0.5,2.0,7.30,7.0,20,0.67,13.6,10.3,85,67
2018-11-27,1.8,4.8,10.10,16.0,101,0.14,32.4,20.1,97,91
2018-11-28,2.9,6.2,1.50,6.0,112,0.48,12.1,8.3,96,83
2018-11-29,1.3,2.8,10.50,17.0,328,0.51,32.2,23.2,87,69
2018-11-30,1.1,3.0,0.00,0.0,336,0.78,24.9,15.4,77,68
2018-12-01,-0.8,1.5,0.00,0.0,294,0.47,10.2,5.7,84,66
2018-12-02,-0.8,2.1,5.60,8.0,143,0.30,23.7,8.1,86,71
2018-12-03,7.4,10.1,10.90,12.0,207,0.34,23.9,13.7,98,90
2018-12-04,0.6,6.4,0.20,2.0,305,0.63,20.2,17.6,75,56
2018-12-05,-4.4,-2.7,0.00,0.0,319,0.93,20.9,13.3,57,51
2018-12-06,-4.1,-0.9,0.00,0.0,322,0.48,13.2,6.8,67,51
2018-12-07,-2.2,0.9,3.60,7.0,231,0.29,13.1,8.0,84,71
2018-12-08,-5.5,-3.0,0.60,6.0,306,0.51,17.6,14.2,72,52
2018-12-09,-7.7,-4.7,0.00,0.0,297,0.69,19.9,15.9,60,54
2018-12-10,-3.7,-1.7,1.10,4.0,297,0.55,17.7,11.0,69,51
2018-12-11,-5.6,-2.2,0.00,0.0,308,0.68,15.1,8.6,65,50
2018-12-12,-7.0,-4.4,0.60,4.0,336,0.41,19.8,10.5,73,55
2018-12-13,-7.7,-3.8,0.20,2.0,323,0.70,17.1,12.8,64,39
2018-12-14,-3.2,2.8,0.00,0.0,244,0.50,15.8,10.9,76,63
2018-12-15,2.5,6.8,0.20,2.0,255,0.48,19.2,14.6,92,78
2018-12-16,-0.5,3.2,0.00,0.0,6,0.64,14.1,9.0,77,56
2018-12-17,0.6,2.0,9.00,16.0,80,0.31,20.6,17.3,88,66
2018-12-18,-0.9,0.2,13.10,18.0,317,0.38,28.0,19.1,88,71
2018-12-19,-4.7,-3.4,0.00,0.0,304,0.70,27.6,19.8,73,67
2018-12-20,-3.1,3.3,0.00,0.0,273,0.61,13.5,9.7,81,58
2018-12-21,0.7,7.5,4.20,10.0,148,0.27,22.7,13.0,94,83
2018-12-22,10.5,13.1,36.60,22.0,168,0.21,32.0,20.9,100,98
2018-12-23,1.3,7.2,0.50,5.0,286,0.68,23.3,17.6,78,60
2018-12-24,-3.3,-1.1,0.00,0.0,306,0.45,12.4,6.5,71,50
2018-12-25,-6.2,-4.0,0.00,0.0,304,0.62,22.8,14.8,63,51
2018-12-26,-6.4,-2.8,0.00,0.0,300,0.78,16.1,13.6,62,41
2018-12-27,-7.7,-4.8,0.00,0.0,314,0.82,25.6,19.8,54,44
2018-12-28,-7.5,-0.6,8.90,10.0,154,0.29,20.8,11.0,73,58
2018-12-29,4.4,6.8,12.30,13.0,243,0.26,21.4,14.3,99,95
2018-12-30,-6.0,1.3,0.50,3.0,328,0.56,22.3,15.2,68,50
2018-12-31,-6.6,0.1,0.00,0.0,249,0.58,8.3,4.6,69,43
2019-01-01,0.0,6.2,11.60,11.0,184,0.33,29.9,19.9,87,76
2019-01-02,-7.1,0.2,0.00,0.0,314,0.77,31.1,22.4,66,51
2019-01-03,-8.4,-3.8,1.00,6.0,107,0.36,14.5,9.1,75,64
2019-01-04,-1.8,2.3,0.30,3.0,191,0.49,13.1,9.2,80,57
