latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
45.166958,-61.542053,61.0,0,GMT,GMT

time,temperature_2m_mean (°C),temperature_2m_max (°C),precipitation_sum (mm),precipitation_hours (h),wind_direction_10m_dominant (°),et0_fao_evapotranspiration (mm),wind_speed_10m_max (km/h),wind_speed_10m_mean (km/h),relative_humidity_2m_mean (%),relative_humidity_2m_min (%)
2020-01-23,-6.5,-0.1,0.00,0.0,249,0.53,29.4,15.3,74,52
2020-01-24,-2.0,0.5,0.00,0.0,313,0.62,16.2,11.5,83,69
2020-01-25,-4.8,-1.7,0.00,0.0,46,0.49,11.7,9.9,84,79
2020-01-26,0.4,5.4,8.80,5.0,130,0.40,44.3,22.6,88,82
2020-01-27,2.4,5.5,9.70,4.0,224,0.60,39.4,22.0,93,84
2020-01-28,-0.7,1.1,1.50,7.0,292,0.48,18.1,12.9,85,67
2020-01-29,-3.1,-0.0,0.60,6.0,340,0.63,27.6,20.2,74,58
2020-01-30,-7.1,-3.3,2.70,8.0,326,0.87,35.7,25.7,63,53
2020-01-31,-6.5,0.3,0.00,0.0,298,1.18,19.1,16.3,55,27
2020-02-01,-5.4,0.2,2.40,5.0,151,0.59,21.7,10.7,70,59
2020-02-02,-1.1,-0.2,24.90,13.0,1,0.59,33.6,28.4,87,78
2020-02-03,-3.8,1.0,0.00,0.0,280,0.96,24.9,19.0,74,56
2020-02-04,-2.0,1.3,0.20,2.0,276,0.99,19.4,14.2,75,53
2020-02-05,-1.3,0.6,0.10,1.0,280,0.83,24.0,17.3,76,53
2020-02-06,-9.0,-3.5,4.10,10.0,283,0.37,15.5,10.0,76,66
2020-02-07,-0.5,8.7,30.40,24.0,65,0.32,44.8,22.9,92,87
2020-02-08,-1.3,8.9,3.80,2.0,250,1.09,70.1,34.6,71,56
2020-02-09,-10.0,-6.3,0.00,0.0,289,0.80,20.5,12.4,64,43
2020-02-10,-5.2,3.5,9.50,9.0,211,0.54,38.3,20.3,76,60
2020-02-11,-0.1,3.4,2.10,5.0,250,0.67,23.7,13.0,87,74
2020-02-12,-0.8,0.1,14.40,15.0,342,0.68,29.3,19.2,86,64
2020-02-13,-1.3,0.5,8.90,12.0,240,0.38,31.9,18.8,88,79
2020-02-14,-8.8,-0.5,1.00,5.0,327,0.62,26.5,20.6,70,52
2020-02-15,-12.7,-7.5,0.00,0.0,291,0.80,27.8,19.6,65,46
2020-02-16,-2.5,1.8,0.90,4.0,233,0.77,37.5,28.7,78,69
2020-02-17,0.7,2.6,1.20,8.0,241,0.90,20.0,9.6,88,73
2020-02-18,-6.6,-0.7,0.00,0.0,322,0.97,26.0,14.3,72,54
2020-02-19,1.9,5.9,26.50,14.0,204,0.98,49.1,27.1,81,51
2020-02-20,-8.9,-0.2,0.00,0.0,295,1.01,24.3,19.2,56,42
2020-02-21,-13.9,-7.9,0.00,0.0,308,0.83,16.6,10.9,58,38
2020-02-22,-6.2,0.2,0.30,3.0,238,0.71,40.0,22.7,68,45
2020-02-23,-2.0,1.5,0.00,0.0,242,1.03,22.3,14.4,81,74
2020-02-24,0.0,2.1,0.00,0.0,209,0.96,16.0,12.9,91,82
2020-02-25,0.6,2.7,1.10,5.0,226,0.56,15.9,11.4,94,91
2020-02-26,0.9,6.2,0.00,0.0,18,1.16,8.0,4.5,96,71
2020-02-27,-1.8,0.7,11.80,6.0,74,0.37,50.1,26.1,92,83
2020-02-28,1.2,3.0,5.80,8.0,224,1.27,49.8,36.3,76,61
2020-02-29,-1.0,1.1,0.40,3.0,231,1.16,25.8,15.8,75,66
2020-03-01,-0.5,0.3,22.70,22.0,77,0.42,20.9,15.8,90,81
2020-03-02,-2.6,0.5,0.50,3.0,340,1.34,23.2,16.9,77,49
2020-03-03,1.5,4.4,2.60,11.0,214,0.70,27.9,23.6,90,82
2020-03-04,3.2,6.2,23.60,11.0,206,0.50,56.3,27.5,94,70
2020-03-05,1.3,3.4,0.00,0.0,261,1.59,43.0,31.6,64,56
2020-03-06,-1.8,1.8,0.00,0.0,308,1.69,21.1,16.4,62,42
2020-03-07,-5.2,-3.7,12.20,14.0,20,0.67,38.8,29.2,74,68
2020-03-08,-3.4,1.7,0.70,3.0,331,1.50,38.0,24.1,65,39
2020-03-09,-3.3,-0.7,0.10,1.0,332,0.91,16.5,11.1,71,63
2020-03-10,-2.5,1.6,1.00,3.0,91,0.53,24.1,17.1,85,78
2020-03-11,2.3,4.8,1.30,7.0,271,0.77,28.5,19.1,88,71
2020-03-12,-2.5,2.3,0.00,0.0,327,1.47,12.6,8.4,77,50
2020-03-13,-2.7,0.4,0.60,1.0,101,0.94,35.3,16.4,79,69
2020-03-14,3.7,6.0,19.10,6.0,219,1.35,56.3,29.3,78,53
2020-03-15,-1.7,2.4,0.00,0.0,310,1.90,24.9,20.0,57,52
2020-03-16,-4.4,-0.9,0.10,1.0,338,1.38,19.3,14.0,69,51
2020-03-17,-3.4,0.3,0.10,1.0,170,1.24,25.6,13.8,76,59
2020-03-18,2.3,4.3,9.80,9.0,292,1.92,27.6,22.9,70,34
2020-03-19,-2.4,1.2,0.00,0.0,273,1.65,11.8,9.5,68,55
2020-03-20,3.2,6.8,18.60,18.0,172,0.43,44.3,29.8,90,80
2020-03-21,4.3,8.0,4.30,6.0,275,1.94,39.1,29.1,72,31
2020-03-22,-5.6,-1.8,0.00,0.0,323,1.40,24.3,19.3,53,43
2020-03-23,-5.0,-1.1,0.00,0.0,255,1.51,19.3,11.7,62,48
2020-03-24,0.3,2.3,18.70,12.0,74,0.48,43.9,26.9,86,70
2020-03-25,0.8,5.3,0.00,0.0,344,2.14,39.5,24.8,70,43
2020-03-26,-0.6,0.9,26.90,12.0,61,0.51,46.2,25.1,85,76
2020-03-27,0.9,3.3,4.50,10.0,339,1.40,42.5,28.8,82,67
2020-03-28,0.8,4.2,0.00,0.0,302,2.03,22.7,16.3,71,52
2020-03-29,-0.5,6.3,0.00,0.0,343,2.35,20.3,14.3,62,39
2020-03-30,-0.5,2.4,0.00,0.0,40,1.38,18.6,14.7,74,65
2020-03-31,0.4,2.3,0.30,2.0,21,0.76,19.9,16.8,82,76
2020-04-01,2.7,5.1,7.40,15.0,45,0.49,28.2,20.0,94,87
2020-04-02,4.1,4.7,16.60,24.0,72,0.30,48.2,40.0,98,94
2020-04-03,3.3,4.3,11.50,13.0,61,0.73,48.0,43.2,92,82
2020-04-04,1.2,2.8,0.00,0.0,54,1.25,38.3,27.4,79,70
2020-04-05,0.4,3.7,0.00,0.0,34,1.72,16.1,9.3,80,64
2020-04-06,1.4,5.8,0.90,3.0,230,1.02,25.3,17.5,87,68
2020-04-07,0.8,3.8,0.70,3.0,317,1.87,18.9,14.0,62,45
2020-04-08,0.5,3.4,1.00,6.0,229,1.17,16.8,10.8,72,54
2020-04-09,-0.7,2.7,0.00,0.0,231,1.87,22.4,12.4,71,54
2020-04-10,2.8,5.6,15.40,12.0,175,1.73,47.7,37.7,81,68
2020-04-11,2.6,5.8,0.30,2.0,250,1.64,42.4,25.8,71,49
2020-04-12,3.0,7.3,0.00,0.0,253,2.26,27.6,17.6,69,42
2020-04-13,3.5,6.3,1.10,5.0,219,1.07,25.4,16.8,85,72
2020-04-14,6.9,9.1,17.60,12.0,202,1.11,48.2,31.3,96,90
2020-04-15,3.6,5.7,4.70,10.0,336,0.90,14.7,7.3,81,57
2020-04-16,2.9,6.3,1.20,5.0,260,2.34,31.3,21.3,72,32
2020-04-17,1.1,3.8,0.50,5.0,262,1.79,24.5,13.3,66,35
2020-04-18,0.9,3.1,0.10,1.0,216,1.79,18.3,13.4,73,61
2020-04-19,1.0,2.6,22.00,17.0,2,1.45,47.6,36.3,79,58
2020-04-20,3.0,7.4,0.00,0.0,253,1.81,26.8,18.0,77,58
2020-04-21,3.0,8.3,0.00,0.0,344,2.83,23.7,19.1,63,41
2020-04-22,3.1,6.0,11.10,5.0,189,1.45,44.8,27.4,83,68
2020-04-23,1.2,3.9,0.00,0.0,240,1.87,35.1,26.7,62,49
2020-04-24,2.8,5.5,0.50,2.0,234,2.04,25.8,17.7,69,56
2020-04-25,5.2,10.6,14.80,7.0,346,3.23,26.6,14.4,70,24
2020-04-26,4.1,8.2,0.00,0.0,228,2.69,17.2,9.0,70,57
2020-04-27,2.3,4.2,16.40,14.0,57,0.57,36.1,23.9,87,71
2020-04-28,1.4,2.1,28.30,21.0,45,0.54,39.3,36.7,92,88
2020-04-29,2.8,6.2,1.90,7.0,36,2.41,40.0,25.5,72,58
2020-04-30,2.4,7.7,0.00,0.0,279,2.77,16.2,11.4,79,63
2020-05-01,4.5,7.9,0.40,3.0,182,1.77,31.9,18.5,85,80
2020-05-02,8.2,11.3,33.20,24.0,186,0.81,40.7,28.3,95,87
2020-05-03,7.6,12.3,1.00,2.0,332,3.89,36.2,22.9,60,38
2020-05-04,4.3,7.1,2.60,13.0,87,0.98,26.1,17.3,77,47
2020-05-05,4.6,6.8,2.00,8.0,359,1.15,29.2,19.7,86,74
2020-05-06,4.6,9.6,1.30,6.0,306,2.38,29.5,24.8,69,40
2020-05-07,2.7,4.8,10.40,12.0,34,0.77,34.1,17.7,83,63
2020-05-08,4.1,8.6,2.80,6.0,260,2.31,32.6,21.5,84,66
2020-05-09,4.7,9.0,10.10,10.0,198,1.16,45.3,25.2,84,72
2020-05-10,4.1,7.8,2.10,11.0,239,2.58,65.3,42.9,70,42
2020-05-11,5.6,8.4,0.00,0.0,233,2.87,37.2,28.2,70,57
2020-05-12,5.5,8.3,7.40,11.0,205,1.25,31.3,16.9,93,87
2020-05-13,4.8,7.4,3.30,8.0,278,1.08,22.8,16.2,83,58
2020-05-14,5.2,9.1,0.00,0.0,291,2.94,31.9,20.1,54,38
2020-05-15,6.8,11.9,0.00,0.0,277,3.39,15.6,11.4,68,45
2020-05-16,4.3,6.0,10.30,15.0,48,0.70,18.9,11.3,88,80
2020-05-17,5.6,9.4,3.40,2.0,263,2.43,27.5,15.6,81,76
2020-05-18,8.3,13.6,0.00,0.0,338,3.35,18.3,11.0,73,47
2020-05-19,5.8,10.2,0.00,0.0,345,3.16,28.4,17.7,71,49
2020-05-20,6.1,11.5,0.00,0.0,283,3.52,20.5,13.7,71,48
2020-05-21,9.8,15.2,0.00,0.0,242,3.54,30.1,21.5,69,57
2020-05-22,12.9,19.5,0.00,0.0,261,4.68,28.9,22.4,62,44
2020-05-23,6.2,8.8,0.00,0.0,354,3.80,27.8,18.6,48,34
2020-05-24,5.8,10.9,0.00,0.0,255,3.74,19.7,11.9,56,34
2020-05-25,6.8,9.8,0.00,0.0,223,3.41,21.4,16.5,66,52
2020-05-26,8.9,12.3,0.00,0.0,225,2.18,26.6,16.9,94,88
2020-05-27,11.0,13.7,0.20,1.0,230,1.44,22.5,17.3,97,90
2020-05-28,11.1,14.4,0.00,0.0,232,2.29,31.5,22.0,95,88
2020-05-29,11.8,13.7,0.00,0.0,232,1.64,34.2,29.2,96,90
2020-05-30,11.7,13.7,1.80,4.0,229,1.79,35.7,31.5,96,89
2020-05-31,9.5,10.4,12.40,17.0,215,0.84,25.2,17.5,99,98
2020-06-01,10.2,13.1,3.30,3.0,338,2.07,25.9,18.8,83,65
2020-06-02,7.9,9.3,12.50,18.0,306,1.14,27.5,20.5,84,75
2020-06-03,7.8,9.0,7.00,15.0,210,1.26,29.9,22.5,86,78
2020-06-04,10.0,12.5,0.50,3.0,222,2.23,21.2,15.3,97,91
2020-06-05,10.3,12.3,0.90,2.0,228,1.94,24.2,18.8,94,88
2020-06-06,10.2,13.2,7.80,11.0,225,0.98,20.7,15.7,99,95
2020-06-07,12.0,16.4,24.00,14.0,1,2.09,22.1,15.1,90,73
2020-06-08,9.7,12.0,3.90,9.0,332,2.55,38.3,28.8,80,62
2020-06-09,7.5,10.3,1.00,5.0,248,2.64,21.4,11.1,84,76
2020-06-10,8.8,12.2,0.00,0.0,57,3.62,18.4,12.9,73,46
2020-06-11,8.6,11.5,0.00,0.0,165,2.51,21.2,13.3,83,75
2020-06-12,11.1,13.0,2.10,10.0,198,1.36,23.6,21.2,97,93
2020-06-13,11.4,12.8,4.50,16.0,209,1.49,22.1,14.5,99,97
2020-06-14,12.9,16.9,4.80,12.0,40,2.23,19.9,14.5,85,66
2020-06-15,12.7,17.8,7.40,11.0,40,2.75,15.9,11.4,80,60
2020-06-16,12.0,15.9,0.00,0.0,211,4.10,12.5,7.3,73,66
2020-06-17,12.4,15.5,0.00,0.0,228,3.68,21.8,14.5,81,77
2020-06-18,14.5,18.9,0.00,0.0,233,3.77,27.7,21.1,84,71
2020-06-19,15.6,18.7,0.00,0.0,235,3.60,26.7,20.4,86,77
2020-06-20,16.4,23.6,0.00,0.0,209,3.92,20.1,14.7,89,83
2020-06-21,10.4,11.8,0.00,0.0,85,1.59,17.7,15.9,93,90
2020-06-22,12.9,16.8,0.80,8.0,88,1.52,14.2,10.1,99,97
2020-06-23,15.4,18.7,0.70,7.0,183,2.18,12.0,7.4,100,98
2020-06-24,15.7,18.3,0.10,1.0,211,2.20,18.7,9.7,100,98
2020-06-25,15.3,17.2,2.60,13.0,222,1.30,18.6,14.9,100,98
2020-06-26,15.3,18.4,0.00,0.0,227,2.56,14.7,11.8,95,85
2020-06-27,15.0,18.2,0.00,0.0,222,3.22,25.0,14.3,94,87
2020-06-28,14.9,17.2,20.10,10.0,158,1.35,29.0,15.4,97,93
2020-06-29,15.1,17.5,6.50,12.0,169,2.06,20.3,12.2,99,94
2020-06-30,16.4,18.1,8.70,20.0,121,1.53,16.0,11.1,99,97
2020-07-01,16.9,18.6,1.60,7.0,191,1.84,21.0,12.5,100,98
2020-07-02,16.1,20.5,0.00,0.0,228,3.24,26.0,16.1,96,88
2020-07-03,15.7,18.0,5.00,9.0,59,3.21,17.2,13.1,86,68
2020-07-04,13.4,15.0,0.20,2.0,100,2.65,15.3,12.1,86,75
2020-07-05,12.7,15.0,0.00,0.0,117,3.13,13.0,8.8,86,78
2020-07-06,13.0,14.2,1.30,7.0,98,1.64,17.6,11.9,87,78
2020-07-07,13.7,16.0,0.00,0.0,104,3.70,14.9,10.3,87,76
2020-07-08,13.4,14.8,0.00,0.0,208,1.97,21.5,14.0,89,80
2020-07-09,15.5,18.6,19.00,14.0,185,2.18,25.9,16.8,93,86
2020-07-10,16.1,18.8,0.00,0.0,170,2.83,10.8,7.2,98,94
2020-07-11,16.3,18.4,0.60,6.0,158,1.78,19.0,11.6,99,98
2020-07-12,17.8,19.5,9.30,18.0,187,1.27,29.1,24.5,99,98
2020-07-13,18.2,20.8,0.50,5.0,223,3.48,26.5,23.3,93,85
2020-07-14,18.9,22.8,2.70,9.0,231,3.16,15.8,7.0,96,90
2020-07-15,15.4,16.5,18.10,22.0,27,1.25,20.5,16.2,91,86
2020-07-16,14.6,18.0,4.90,5.0,50,3.41,17.8,15.7,79,60
2020-07-17,14.4,17.9,0.00,0.0,232,3.79,19.9,9.8,84,70
2020-07-18,15.7,19.3,1.60,11.0,223,2.07,17.9,12.3,91,83
2020-07-19,17.6,20.6,0.20,2.0,228,3.19,19.5,11.2,94,89
2020-07-20,17.3,19.4,0.00,0.0,225,1.87,30.8,24.4,96,90
2020-07-21,20.1,23.4,0.00,0.0,226,3.66,29.6,16.5,96,89
2020-07-22,20.3,23.9,0.00,0.0,264,4.64,16.3,9.0,77,53
2020-07-23,17.9,19.5,13.20,15.0,182,1.26,13.0,9.4,95,86
2020-07-24,20.5,24.4,8.80,15.0,303,3.77,10.2,5.5,88,68
2020-07-25,19.1,21.9,0.00,0.0,222,3.33,19.6,11.2,90,76
2020-07-26,18.4,21.0,3.50,6.0,233,1.54,24.2,17.7,93,80
2020-07-27,19.0,20.5,0.00,0.0,105,2.64,15.8,9.6,94,86
2020-07-28,19.2,21.6,4.90,6.0,197,3.01,21.1,11.1,95,86
2020-07-29,20.2,21.7,0.00,0.0,224,2.98,15.5,10.2,97,94
2020-07-30,20.3,23.2,0.00,0.0,230,3.82,19.9,11.2,92,80
2020-07-31,19.3,21.9,0.50,5.0,223,2.57,25.5,18.3,95,86
2020-08-01,19.9,22.8,3.40,9.0,324,3.75,18.8,8.9,88,72
2020-08-02,19.6,23.2,0.00,0.0,275,4.21,20.8,14.3,84,72
2020-08-03,19.8,22.1,1.40,5.0,217,2.86,29.9,20.8,87,81
2020-08-04,22.2,27.0,0.00,0.0,267,4.79,27.3,20.5,79,53
2020-08-05,18.7,20.8,3.40,6.0,179,1.60,23.8,14.9,93,81
2020-08-06,19.2,21.4,0.00,0.0,230,2.82,29.0,21.7,92,76
2020-08-07,20.1,23.5,0.00,0.0,257,4.74,23.2,17.1,68,56
2020-08-08,18.9,21.0,0.00,0.0,228,3.05,20.4,12.8,84,71
2020-08-09,19.3,22.4,0.20,1.0,231,3.80,20.2,13.6,85,72
2020-08-10,19.3,21.7,0.00,0.0,232,3.24,23.9,15.9,91,82
2020-08-11,19.5,22.0,0.00,0.0,222,2.92,22.4,19.9,94,85
2020-08-12,19.8,21.9,0.50,2.0,216,2.28,21.9,19.7,96,90
2020-08-13,20.4,23.0,1.00,7.0,221,2.62,22.8,16.3,96,89
2020-08-14,20.8,24.6,0.80,1.0,105,3.23,13.4,6.5,86,63
2020-08-15,19.1,21.1,0.60,5.0,72,3.08,27.7,20.2,82,68
2020-08-16,17.9,20.9,0.00,0.0,76,4.17,19.1,14.6,72,58
2020-08-17,16.3,17.7,36.00,11.0,80,1.00,27.4,13.6,86,80
2020-08-18,17.5,21.3,10.60,14.0,356,2.53,31.6,25.0,84,70
2020-08-19,17.7,20.0,0.00,0.0,238,3.11,24.2,15.5,88,83
2020-08-20,18.6,21.1,0.00,0.0,241,3.86,27.3,16.5,79,60
2020-08-21,17.1,20.3,0.20,2.0,244,3.57,30.1,15.7,74,65
2020-08-22,17.8,20.0,3.80,14.0,245,3.14,17.6,8.6,86,71
2020-08-23,18.3,21.7,0.00,0.0,239,3.43,24.3,11.7,83,65
2020-08-24,19.7,23.4,0.10,1.0,243,3.98,19.6,12.3,81,61
2020-08-25,18.9,21.0,5.40,15.0,185,1.31,26.0,15.6,95,91
2020-08-26,18.7,19.9,9.80,13.0,268,3.41,25.5,20.3,80,46
2020-08-27,15.0,18.8,0.00,0.0,252,4.32,38.0,24.0,58,47
2020-08-28,16.1,19.8,0.00,0.0,255,4.09,27.8,17.5,65,50
2020-08-29,15.4,18.9,0.90,2.0,252,3.34,21.8,13.7,72,53
2020-08-30,18.6,20.2,44.90,11.0,205,1.52,39.8,25.5,93,78
2020-08-31,15.6,18.1,0.20,2.0,295,2.99,25.2,19.6,70,59
2020-09-01,14.3,17.9,0.00,0.0,247,3.15,14.2,9.4,76,60
2020-09-02,15.8,17.2,0.00,0.0,176,2.88,23.0,14.2,80,70
2020-09-03,18.3,20.7,3.60,8.0,190,1.92,26.7,21.5,87,82
2020-09-04,19.4,20.5,3.30,6.0,199,1.52,31.7,23.9,96,91
2020-09-05,19.1,22.5,4.10,6.0,255,3.67,22.1,13.3,81,47
2020-09-06,16.3,19.4,0.00,0.0,249,3.27,22.7,12.9,73,66
2020-09-07,16.9,19.2,0.00,0.0,176,3.02,14.7,9.6,77,66
2020-09-08,18.6,20.8,0.20,2.0,167,1.74,19.3,14.7,93,86
2020-09-09,17.8,19.7,0.00,0.0,227,2.31,14.6,10.9,96,89
2020-09-10,19.1,20.5,0.00,0.0,225,1.15,21.4,12.0,98,95
2020-09-11,16.9,19.6,9.80,11.0,315,1.89,26.9,21.6,85,62
2020-09-12,13.3,16.7,0.00,0.0,274,3.01,20.6,11.8,73,57
2020-09-13,15.2,18.0,0.00,0.0,196,2.68,29.6,14.4,80,64
2020-09-14,18.6,20.4,6.20,11.0,216,1.88,29.7,21.0,88,77
2020-09-15,14.2,17.0,0.00,0.0,338,3.34,19.0,13.7,66,48
2020-09-16,12.1,16.2,0.00,0.0,224,2.77,32.0,14.8,76,55
2020-09-17,17.7,19.6,0.00,0.0,221,3.21,39.5,33.9,78,69
2020-09-18,16.1,17.8,4.90,6.0,29,1.66,19.0,14.6,87,71
2020-09-19,12.1,14.6,5.50,4.0,355,3.20,25.8,21.7,66,47
2020-09-20,10.0,13.5,0.00,0.0,350,2.47,21.5,13.0,65,48
2020-09-21,10.5,15.0,0.00,0.0,23,2.59,15.8,11.1,66,48
2020-09-22,11.5,15.2,33.60,12.0,54,1.05,47.4,29.2,81,69
2020-09-23,17.0,18.7,10.80,14.0,162,1.90,62.3,35.5,87,75
2020-09-24,15.3,18.1,0.00,0.0,248,2.50,23.7,17.0,81,76
2020-09-25,13.9,17.0,0.00,0.0,264,2.69,19.9,12.4,77,57
2020-09-26,12.1,16.1,0.00,0.0,228,2.30,20.2,9.9,79,58
2020-09-27,15.4,17.4,0.00,0.0,223,1.19,24.2,19.2,97,92
2020-09-28,16.8,18.5,0.00,0.0,223,1.51,22.7,20.5,98,93
2020-09-29,17.8,19.7,3.50,3.0,206,1.41,21.6,19.5,98,95
2020-09-30,18.6,20.0,3.80,10.0,186,0.92,43.8,27.8,98,94
2020-10-01,16.7,19.6,1.30,3.0,226,2.06,43.2,20.4,91,77
2020-10-02,14.8,16.6,0.00,0.0,186,1.73,12.5,8.7,92,84
2020-10-03,15.5,17.3,3.00,6.0,301,1.93,17.2,12.1,83,61
2020-10-04,12.8,15.2,2.00,9.0,319,1.72,10.5,6.6,80,57
2020-10-05,12.4,13.7,2.70,13.0,122,1.23,13.4,8.6,79,66
2020-10-06,12.6,14.3,1.00,6.0,169,1.73,20.2,10.7,75,70
2020-10-07,15.0,17.5,8.00,13.0,198,1.54,28.4,19.3,88,79
2020-10-08,13.3,14.6,9.00,15.0,241,1.78,38.6,30.7,80,59
2020-10-09,7.3,10.2,0.00,0.0,286,3.23,34.5,29.2,46,36
2020-10-10,10.2,15.0,0.00,0.0,230,2.36,43.4,27.2,69,46
2020-10-11,13.1,15.9,2.80,5.0,249,2.22,46.6,33.1,74,58
2020-10-12,6.9,10.3,0.00,0.0,289,1.81,12.6,8.7,67,54
2020-10-13,8.1,10.9,0.00,0.0,109,1.53,20.9,12.3,74,64
2020-10-14,13.8,16.4,58.20,17.0,142,0.63,44.7,33.5,91,80
2020-10-15,11.7,14.3,0.10,1.0,259,1.76,18.8,13.0,86,78
2020-10-16,11.9,15.1,0.00,0.0,186,1.79,10.8,8.9,86,76
2020-10-17,13.5,16.3,0.40,4.0,127,1.03,34.5,15.4,96,91
2020-10-18,10.3,15.9,1.50,3.0,316,2.13,37.8,17.5,73,52
2020-10-19,11.8,15.5,2.40,12.0,90,0.55,12.4,10.7,92,83
2020-10-20,14.8,16.6,0.60,6.0,199,1.06,25.0,17.6,94,86
2020-10-21,12.7,13.6,1.70,9.0,68,0.62,18.4,12.4,92,87
2020-10-22,15.0,19.4,0.10,1.0,239,1.59,26.0,18.1,91,63
2020-10-23,9.3,11.0,0.00,0.0,60,1.65,17.0,12.9,76,62
2020-10-24,10.9,13.3,0.10,1.0,84,0.89,26.6,19.6,85,76
2020-10-25,9.0,12.7,1.70,4.0,332,1.38,31.8,23.0,76,56
2020-10-26,5.5,7.9,0.00,0.0,84,1.44,16.8,10.2,66,55
2020-10-27,10.4,13.5,3.90,11.0,280,0.68,21.4,18.2,87,69
2020-10-28,4.5,5.8,0.00,0.0,287,1.36,20.1,12.8,65,52
2020-10-29,5.8,9.6,0.10,1.0,271,1.07,21.3,11.2,75,60
2020-10-30,3.8,7.0,2.90,10.0,10,1.28,26.9,20.6,67,44
2020-10-31,2.9,4.7,0.20,2.0,338,1.45,23.5,17.1,57,45
2020-11-01,4.3,10.9,0.00,0.0,220,1.52,31.1,16.9,69,53
2020-11-02,12.5,14.7,21.40,9.0,189,1.41,54.3,39.8,81,62
2020-11-03,2.8,6.4,3.30,5.0,270,1.61,44.8,23.9,64,54
2020-11-04,0.6,2.5,1.30,3.0,316,1.36,28.9,18.3,60,40
2020-11-05,4.3,10.4,0.00,0.0,200,0.97,36.1,17.6,71,54
2020-11-06,12.3,13.4,0.00,0.0,224,1.31,34.6,31.0,85,81
2020-11-07,12.2,16.6,0.00,0.0,257,1.69,35.4,25.0,79,56
2020-11-08,6.0,8.5,0.00,0.0,14,1.20,17.3,9.0,70,56
2020-11-09,8.7,12.9,0.40,3.0,238,1.04,20.4,13.7,85,79
2020-11-10,10.7,15.8,0.00,0.0,244,1.12,22.9,15.8,89,80
2020-11-11,11.0,12.7,0.00,0.0,237,0.73,31.3,20.8,93,82
2020-11-12,13.7,16.0,0.70,6.0,244,0.58,39.9,25.0,92,68
2020-11-13,7.3,9.7,7.10,7.0,25,1.12,25.5,16.2,77,63
2020-11-14,6.4,7.4,6.60,10.0,16,0.70,31.4,21.7,85,74
2020-11-15,3.8,5.5,0.00,0.0,309,0.94,24.4,17.4,77,50
2020-11-16,7.7,12.5,18.40,8.0,176,0.93,48.4,27.3,80,64
2020-11-17,6.0,7.8,0.00,0.0,259,1.08,19.1,15.5,74,58
2020-11-18,0.6,3.7,0.00,0.0,306,0.96,23.2,16.2,68,62
2020-11-19,-1.6,0.8,0.00,0.0,290,1.27,25.4,19.3,59,35
2020-11-20,7.6,10.8,2.60,15.0,236,0.80,32.6,24.2,83,65
2020-11-21,9.8,12.9,0.00,0.0,254,1.38,27.1,21.4,79,60
2020-11-22,2.0,6.0,0.00,0.0,331,0.99,17.4,12.6,63,53
2020-11-23,5.2,11.6,4.50,5.0,130,0.95,43.0,24.1,74,67
2020-11-24,6.8,13.6,22.50,8.0,242,1.04,48.6,35.0,76,48
2020-11-25,0.1,4.5,0.00,0.0,283,1.14,30.2,16.0,59,50
2020-11-26,7.8,9.9,3.90,10.0,210,0.71,26.3,11.9,86,61
2020-11-27,10.9,12.4,6.50,19.0,188,0.44,29.6,21.8,94,86
2020-11-28,9.0,10.7,1.80,8.0,278,0.38,19.9,8.4,96,92
2020-11-29,4.3,6.8,0.00,0.0,308,0.79,20.4,14.7,81,58
2020-11-30,3.1,6.5,0.00,0.0,171,0.92,19.5,11.2,74,58
2020-12-01,10.4,12.3,1.10,6.0,145,1.03,39.8,34.4,84,81
2020-12-02,12.0,12.8,19.60,22.0,150,0.49,39.6,30.3,94,84
2020-12-03,7.6,9.5,1.80,4.0,230,0.78,22.8,17.0,84,59
2020-12-04,5.8,9.6,0.10,1.0,218,0.66,28.4,16.6,84,79
2020-12-05,9.6,10.8,9.10,15.0,201,0.50,32.7,18.7,90,81
2020-12-06,9.6,12.7,20.90,12.0,180,0.87,47.6,34.1,86,72
2020-12-07,3.9,6.3,0.40,4.0,240,1.13,35.1,26.7,72,67
2020-12-08,2.4,3.8,2.80,9.0,344,0.49,27.0,17.7,82,75
2020-12-09,2.5,3.4,0.10,1.0,301,0.82,25.8,18.5,76,64
2020-12-10,2.3,4.0,8.00,14.0,2,0.24,20.7,8.9,85,70
2020-12-11,0.9,2.5,0.90,4.0,303,0.76,20.8,17.2,78,59
2020-12-12,3.4,5.5,2.70,5.0,309,0.62,16.7,12.2,82,70
2020-12-13,5.4,9.1,18.20,12.0,92,0.39,30.4,15.0,90,77
2020-12-14,6.6,8.3,0.60,4.0,266,0.47,20.7,10.9,91,73
2020-12-15,0.8,4.0,2.30,9.0,289,0.87,37.7,21.8,74,48
2020-12-16,-7.1,-4.2,0.00,0.0,300,1.13,32.9,28.7,52,46
2020-12-17,-3.8,-0.8,4.50,6.0,13,0.68,23.8,14.9,65,50
2020-12-18,0.3,2.1,14.30,24.0,23,0.51,30.4,25.4,85,80
2020-12-19,0.2,1.4,0.10,1.0,1,0.87,26.7,19.9,73,66
2020-12-20,-1.5,2.2,0.00,0.0,287,0.49,10.9,7.5,81,68
2020-12-21,6.0,9.2,24.80,17.0,163,0.39,33.8,21.7,87,67
