latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
60.070297,-128.72093,746.0,0,GMT,GMT

time,temperature_2m_mean (°C),temperature_2m_max (°C),precipitation_sum (mm),precipitation_hours (h),wind_direction_10m_dominant (°),et0_fao_evapotranspiration (mm),wind_speed_10m_max (km/h),wind_speed_10m_mean (km/h),relative_humidity_2m_mean (%),relative_humidity_2m_min (%)
2014-05-29,13.2,18.3,0.00,0.0,268,4.70,10.8,9.0,47,26
2014-05-30,12.9,18.9,0.80,1.0,251,4.32,14.2,9.9,59,32
2014-05-31,12.8,19.1,0.00,0.0,254,3.67,13.8,11.0,52,30
2014-06-01,11.8,17.7,0.00,0.0,259,4.91,15.9,13.2,45,25
2014-06-02,11.2,17.8,1.30,4.0,268,3.53,15.8,11.7,50,25
2014-06-03,6.5,10.2,8.90,14.0,62,1.38,15.8,10.2,87,67
2014-06-04,6.7,11.7,0.10,1.0,100,2.77,14.0,7.3,56,30
2014-06-05,9.8,15.7,0.00,0.0,249,3.95,13.7,7.3,49,30
2014-06-06,10.2,16.6,1.00,2.0,267,3.85,14.1,8.2,67,40
2014-06-07,12.6,18.7,0.10,1.0,214,4.36,8.7,3.7,62,31
2014-06-08,11.6,18.2,5.10,10.0,202,2.45,10.5,7.9,68,32
2014-06-09,11.0,16.1,0.00,0.0,267,4.06,14.8,11.3,52,33
2014-06-10,11.4,16.3,1.20,5.0,262,3.87,12.8,9.2,60,33
2014-06-11,11.8,16.2,0.20,2.0,242,3.80,7.6,5.2,62,44
2014-06-12,10.5,16.0,1.10,2.0,142,3.43,9.0,4.5,73,45
2014-06-13,12.2,18.4,0.10,1.0,140,4.03,6.1,3.6,66,34
2014-06-14,11.9,18.6,1.90,7.0,260,3.50,15.5,6.6,64,30
2014-06-15,11.1,16.5,0.70,2.0,263,4.09,8.9,5.9,62,38
2014-06-16,10.7,16.8,4.00,9.0,111,3.22,7.7,3.8,78,44
2014-06-17,13.5,18.1,0.00,0.0,160,4.04,15.6,7.9,57,28
2014-06-18,11.3,15.2,0.00,0.0,233,3.71,15.2,10.9,54,25
2014-06-19,11.3,16.4,0.00,0.0,255,3.88,14.9,7.3,45,25
2014-06-20,12.8,16.7,7.50,10.0,81,2.58,19.6,13.2,66,30
2014-06-21,11.2,17.0,3.10,6.0,248,3.73,12.1,7.7,66,30
2014-06-22,13.3,18.0,0.10,1.0,143,4.02,15.3,8.8,52,30
2014-06-23,15.9,22.5,0.00,0.0,125,4.12,11.6,7.0,57,37
2014-06-24,17.3,22.3,3.30,3.0,227,3.88,16.7,7.1,65,38
2014-06-25,12.9,16.3,1.10,3.0,251,3.44,14.7,10.6,65,34
2014-06-26,12.5,19.0,0.00,0.0,253,4.50,14.1,7.6,46,27
2014-06-27,15.9,22.5,0.00,0.0,51,4.62,8.1,5.0,47,26
2014-06-28,17.6,22.7,2.00,1.0,87,4.62,11.7,6.8,50,27
2014-06-29,15.7,21.0,5.50,9.0,146,2.93,9.8,3.4,80,46
2014-06-30,15.3,19.6,2.40,3.0,215,3.29,9.4,5.3,72,41
2014-07-01,15.2,19.6,1.10,2.0,212,3.89,10.5,5.3,59,38
2014-07-02,16.0,21.2,1.00,4.0,86,2.74,9.2,5.0,65,41
2014-07-03,15.2,19.6,0.40,2.0,344,2.68,9.5,5.0,81,57
2014-07-04,13.7,19.2,4.00,7.0,250,1.99,13.3,10.3,72,54
2014-07-05,10.3,13.9,23.50,22.0,253,1.15,12.7,9.3,97,82
2014-07-06,14.4,19.9,0.00,0.0,190,3.51,7.0,3.9,72,42
2014-07-07,16.3,20.5,0.00,0.0,247,3.84,8.1,6.7,58,36
2014-07-08,16.4,20.3,1.90,5.0,253,3.93,12.1,7.7,64,40
2014-07-09,13.6,19.6,0.70,4.0,268,3.51,23.0,15.9,60,44
2014-07-10,15.3,20.7,0.00,0.0,275,3.95,22.1,12.5,58,39
2014-07-11,18.0,24.4,0.00,0.0,232,4.43,10.7,6.7,56,33
2014-07-12,19.6,27.1,0.00,0.0,253,4.50,13.0,5.1,56,32
2014-07-13,21.8,27.1,0.00,0.0,282,5.56,10.2,7.5,52,29
2014-07-14,20.9,26.9,0.00,0.0,281,4.97,11.0,8.6,53,29
2014-07-15,18.6,24.2,0.00,0.0,261,4.52,16.6,10.1,62,39
2014-07-16,17.3,22.0,0.40,2.0,287,4.58,18.3,12.0,51,29
2014-07-17,17.1,22.3,0.00,0.0,297,5.08,17.6,10.2,45,28
2014-07-18,15.3,22.6,5.00,8.0,245,3.28,10.8,6.2,69,32
2014-07-19,15.0,20.1,0.00,0.0,233,3.08,4.3,2.3,73,47
2014-07-20,15.9,20.4,0.60,1.0,241,4.13,13.8,9.7,57,32
2014-07-21,15.5,22.6,0.00,0.0,283,4.85,13.8,8.1,48,31
2014-07-22,16.6,22.6,3.00,6.0,50,3.42,7.7,5.0,63,31
2014-07-23,15.8,20.7,2.10,3.0,195,3.74,13.0,7.9,68,44
2014-07-24,14.7,19.6,0.50,1.0,246,3.76,12.2,9.8,52,38
2014-07-25,14.2,18.7,0.30,2.0,260,3.36,10.9,7.0,58,35
2014-07-26,15.3,19.7,0.00,0.0,223,3.46,10.0,5.9,52,31
2014-07-27,16.3,21.6,0.00,0.0,199,4.06,9.4,6.1,55,36
2014-07-28,16.5,21.5,0.00,0.0,191,3.81,12.0,5.6,59,35
2014-07-29,17.5,22.1,0.30,3.0,143,3.51,10.5,5.1,62,39
2014-07-30,15.0,22.4,0.70,4.0,232,3.81,14.8,10.6,57,35
2014-07-31,14.0,18.0,0.00,0.0,266,3.91,16.5,11.1,49,34
2014-08-01,14.9,21.9,0.00,0.0,277,4.07,9.4,6.1,51,25
2014-08-02,17.5,24.6,0.00,0.0,261,4.98,10.1,7.8,47,23
2014-08-03,19.5,26.0,0.00,0.0,256,4.87,10.1,6.5,42,20
2014-08-04,20.1,26.4,0.00,0.0,236,4.64,11.6,5.4,43,20
2014-08-05,19.2,26.1,0.00,0.0,252,4.29,14.1,6.5,45,20
2014-08-06,16.1,22.7,2.10,7.0,267,3.76,17.9,11.8,53,34
2014-08-07,13.8,17.9,0.00,0.0,255,3.91,16.9,12.8,47,30
2014-08-08,13.6,19.0,0.00,0.0,240,3.60,10.5,7.5,51,29
2014-08-09,14.0,18.6,0.00,0.0,212,2.96,11.1,7.0,51,32
2014-08-10,13.2,17.1,2.90,9.0,165,2.00,11.3,7.6,68,37
2014-08-11,14.3,20.3,3.00,13.0,133,1.55,6.8,5.1,88,56
2014-08-12,18.0,24.2,0.00,0.0,144,3.75,16.6,8.1,66,32
2014-08-13,16.8,22.6,0.00,0.0,259,3.90,16.1,10.0,54,31
2014-08-14,16.1,21.1,0.00,0.0,271,2.27,14.6,7.2,60,35
2014-08-15,17.6,25.9,0.00,0.0,144,3.18,7.0,3.9,64,32
2014-08-16,17.8,26.1,0.00,0.0,260,4.79,16.0,12.4,47,28
2014-08-17,15.1,20.7,0.00,0.0,254,3.03,14.3,8.6,49,28
2014-08-18,13.7,18.9,2.40,5.0,244,2.82,19.4,13.2,70,40
2014-08-19,12.6,16.5,0.70,5.0,273,3.10,18.9,13.9,64,45
2014-08-20,12.5,16.2,1.40,1.0,276,2.67,13.5,6.0,68,46
2014-08-21,12.3,17.6,0.20,1.0,77,2.61,10.1,6.7,65,36
2014-08-22,13.4,19.7,0.00,0.0,120,3.14,7.8,5.1,56,30
2014-08-23,13.6,19.8,1.30,7.0,66,2.30,8.3,4.0,62,30
2014-08-24,12.3,17.5,0.00,0.0,172,2.28,8.0,4.7,74,44
2014-08-25,13.7,18.4,1.60,6.0,221,1.95,15.5,7.5,71,44
2014-08-26,13.2,18.6,2.30,1.0,238,2.73,15.9,10.5,63,38
2014-08-27,10.4,15.3,2.40,8.0,262,2.50,18.5,13.0,68,38
2014-08-28,11.1,16.1,0.00,0.0,245,2.87,13.0,8.8,60,32
2014-08-29,11.1,16.3,0.00,0.0,204,2.05,9.6,5.1,56,31
2014-08-30,10.7,15.1,0.00,0.0,217,2.17,8.8,5.7,65,42
2014-08-31,9.9,15.0,2.00,2.0,250,2.10,12.6,8.0,73,42
2014-09-01,10.1,14.9,0.10,1.0,231,1.78,8.6,5.4,67,39
2014-09-02,9.6,15.9,0.50,4.0,268,2.50,13.7,10.5,72,33
2014-09-03,10.1,15.9,0.20,1.0,253,2.21,16.9,12.0,59,32
2014-09-04,9.7,13.9,2.20,5.0,273,1.93,15.1,9.3,68,44
2014-09-05,8.9,13.0,14.30,16.0,246,0.83,10.2,6.6,86,45
2014-09-06,8.3,9.9,18.50,24.0,163,0.51,9.1,5.4,100,95
2014-09-07,3.6,9.3,17.30,20.0,76,0.92,18.4,13.6,86,48
2014-09-08,1.8,7.2,0.00,0.0,99,1.86,14.4,6.0,59,36
2014-09-09,2.9,8.4,0.00,0.0,174,1.97,7.9,3.4,62,36
2014-09-10,3.2,11.2,0.00,0.0,119,1.95,9.1,5.1,66,37
2014-09-11,5.2,11.1,2.80,8.0,253,0.99,10.6,5.3,79,38
2014-09-12,5.9,13.2,0.30,2.0,261,1.48,12.8,6.9,84,49
2014-09-13,9.6,14.9,2.50,9.0,234,1.20,9.2,4.8,82,49
2014-09-14,11.5,18.8,0.00,0.0,244,2.06,8.7,6.4,75,42
2014-09-15,12.1,19.0,0.00,0.0,229,2.02,7.7,4.3,69,40
2014-09-16,12.4,19.1,0.00,0.0,225,1.83,7.1,3.3,64,40
2014-09-17,11.8,17.5,0.00,0.0,260,1.91,11.2,5.8,69,40
2014-09-18,9.4,15.4,0.00,0.0,151,1.40,10.0,3.2,69,39
2014-09-19,8.4,13.7,3.40,13.0,178,0.98,20.3,8.0,89,45
2014-09-20,7.7,13.6,1.90,6.0,197,1.02,18.3,9.1,75,43
2014-09-21,9.4,15.1,3.60,6.0,116,0.93,12.6,6.7,90,73
2014-09-22,11.1,14.6,0.30,1.0,205,1.84,18.8,12.7,72,41
2014-09-23,7.3,12.6,0.00,0.0,250,1.87,16.7,8.2,64,40
2014-09-24,5.8,11.5,0.00,0.0,1,1.16,7.6,5.9,69,40
2014-09-25,6.1,10.1,1.50,12.0,40,0.71,8.0,4.5,82,54
2014-09-26,5.1,7.5,2.80,12.0,83,0.52,7.4,5.1,91,72
2014-09-27,6.1,11.2,0.00,0.0,99,0.79,13.4,9.1,86,60
2014-09-28,7.6,11.0,12.70,16.0,94,0.44,10.1,8.9,91,65
2014-09-29,7.9,10.9,4.00,12.0,260,1.01,15.2,9.3,89,54
2014-09-30,5.6,10.7,1.50,4.0,234,1.08,12.0,8.0,79,55
2014-10-01,1.8,5.8,0.60,2.0,279,1.13,17.0,14.1,64,48
2014-10-02,-0.0,3.5,0.00,0.0,278,1.27,16.7,8.2,56,40
2014-10-03,1.4,6.3,3.90,10.0,91,1.03,13.8,11.2,68,46
2014-10-04,6.0,12.4,3.10,2.0,172,1.26,19.4,11.7,81,47
2014-10-05,4.9,11.0,2.40,2.0,164,0.86,16.4,9.9,74,47
2014-10-06,2.7,6.8,1.10,2.0,222,0.99,19.2,11.7,82,38
2014-10-07,1.5,6.1,0.00,0.0,255,1.01,13.7,6.0,68,41
2014-10-08,0.5,3.8,0.00,0.0,181,0.72,6.8,3.8,79,53
2014-10-09,-0.0,3.4,1.80,5.0,86,0.41,10.5,8.2,81,58
2014-10-10,1.9,8.1,3.50,13.0,81,0.41,7.9,6.0,97,89
2014-10-11,4.8,10.5,0.50,3.0,190,0.83,8.6,5.7,86,59
2014-10-12,4.8,10.2,0.60,3.0,214,0.92,12.5,7.7,81,60
2014-10-13,4.4,8.6,1.80,6.0,90,0.56,16.6,8.7,88,69
2014-10-14,1.3,5.4,9.80,12.0,86,0.58,19.4,15.4,81,69
2014-10-15,-0.8,1.1,0.00,0.0,91,0.69,14.8,11.6,71,63
2014-10-16,-1.3,0.9,0.20,1.0,90,0.61,14.8,10.7,73,67
2014-10-17,-0.4,1.9,1.00,6.0,40,0.39,6.2,3.9,84,71
2014-10-18,0.5,2.7,8.40,21.0,88,0.37,10.9,8.5,86,78
2014-10-19,0.0,2.4,3.10,7.0,74,0.28,14.8,7.6,91,81
2014-10-20,0.4,4.0,2.70,6.0,91,0.37,15.5,8.4,94,83
2014-10-21,0.4,3.0,0.20,2.0,51,0.29,9.1,3.3,96,83
2014-10-22,1.0,2.9,2.80,13.0,86,0.26,14.9,11.0,92,84
2014-10-23,0.1,1.9,0.00,0.0,7,0.35,7.3,3.1,88,74
2014-10-24,0.0,3.8,0.00,0.0,231,0.45,8.0,5.4,82,64
2014-10-25,0.1,3.3,0.00,0.0,212,0.48,6.2,3.9,77,59
2014-10-26,-1.2,1.7,0.00,0.0,36,0.35,5.5,3.3,80,60
2014-10-27,-1.5,0.5,1.00,8.0,69,0.31,6.9,3.7,83,68
2014-10-28,-2.2,0.4,0.00,0.0,71,0.42,17.8,9.7,76,61
2014-10-29,-2.3,-0.9,1.10,6.0,92,0.52,16.6,11.8,73,63
2014-10-30,-3.0,1.3,0.00,0.0,70,0.33,11.5,5.2,82,69
2014-10-31,-1.2,1.6,0.90,5.0,143,0.41,13.0,8.3,80,61
2014-11-01,-2.2,0.7,1.10,5.0,120,0.36,10.9,8.0,72,65
2014-11-02,-1.8,0.4,1.50,8.0,107,0.30,10.5,6.3,83,76
2014-11-03,-2.1,0.8,0.00,0.0,138,0.31,8.0,6.1,80,72
2014-11-04,-3.2,-1.0,4.70,12.0,84,0.42,19.8,14.0,77,73
2014-11-05,-6.1,-2.2,0.80,4.0,66,0.24,8.0,5.0,86,75
2014-11-06,-3.2,-2.1,6.80,16.0,53,0.29,16.7,7.7,82,74
2014-11-07,-7.2,-3.6,0.10,1.0,85,0.22,11.7,10.0,79,73
2014-11-08,-10.8,-7.6,0.00,0.0,77,0.15,7.9,5.0,85,75
2014-11-09,-8.6,-2.9,0.00,0.0,307,0.18,9.5,5.3,84,77
2014-11-10,-9.8,-4.1,0.00,0.0,77,0.18,11.9,9.0,82,66
2014-11-11,-14.7,-10.2,0.00,0.0,28,0.11,7.2,4.2,79,71
2014-11-12,-16.4,-13.2,0.00,0.0,327,0.09,3.9,2.7,82,77
2014-11-13,-17.0,-13.6,0.00,0.0,308,0.09,4.3,2.0,81,67
2014-11-14,-19.0,-13.4,0.00,0.0,337,0.08,4.2,2.1,76,58
2014-11-15,-17.9,-11.1,0.00,0.0,8,0.09,4.0,2.5,73,63
2014-11-16,-16.8,-11.3,0.00,0.0,357,0.09,4.5,3.3,75,64
2014-11-17,-14.7,-7.6,0.00,0.0,344,0.11,4.5,3.4,75,61
2014-11-18,-14.3,-9.1,0.00,0.0,332,0.08,7.1,4.6,80,76
2014-11-19,-8.5,-4.4,0.40,2.0,35,0.08,4.6,2.5,85,80
2014-11-20,-7.3,-4.0,0.00,0.0,301,0.09,5.6,3.5,89,83
2014-11-21,-8.4,-5.6,2.00,10.0,75,0.15,18.4,9.1,85,72
2014-11-22,-14.0,-10.5,2.70,11.0,95,0.14,16.2,10.5,76,69
2014-11-23,-15.9,-13.1,0.00,0.0,59,0.05,7.2,3.0,82,77
2014-11-24,-15.4,-11.7,0.00,0.0,43,0.06,5.6,3.6,82,78
2014-11-25,-14.4,-11.3,0.00,0.0,348,0.06,5.8,2.5,83,79
2014-11-26,-17.4,-12.1,0.00,0.0,331,0.05,9.0,5.3,81,73
2014-11-27,-20.0,-15.8,0.00,0.0,68,0.06,12.7,8.6,78,74
2014-11-28,-28.4,-23.1,0.00,0.0,309,0.03,6.6,4.8,74,66
2014-11-29,-27.5,-22.1,0.00,0.0,300,0.05,8.2,5.6,66,60
2014-11-30,-27.1,-21.8,0.00,0.0,26,0.03,5.2,3.2,71,65
2014-12-01,-27.7,-23.6,0.00,0.0,314,0.04,8.9,6.5,73,67
2014-12-02,-25.7,-17.6,2.10,7.0,4,0.04,5.7,4.2,72,69
2014-12-03,-15.7,-10.4,0.30,2.0,351,0.06,9.4,4.8,80,75
2014-12-04,-14.1,-12.7,0.00,0.0,263,0.04,9.3,7.5,87,80
2014-12-05,-20.3,-14.3,0.00,0.0,257,0.03,7.2,2.5,81,75
2014-12-06,-23.6,-19.6,0.00,0.0,347,0.02,3.6,2.2,77,68
2014-12-07,-20.8,-16.7,0.00,0.0,10,0.03,4.5,2.9,78,75
2014-12-08,-16.3,-13.8,0.50,3.0,351,0.03,3.8,2.1,81,76
2014-12-09,-13.0,-8.2,2.40,7.0,7,0.05,5.9,3.0,83,80
2014-12-10,-8.4,-7.4,2.60,9.0,91,0.08,10.1,7.4,87,80
2014-12-11,-12.5,-8.3,1.40,4.0,107,0.08,13.0,7.5,81,76
2014-12-12,-13.7,-11.6,1.00,6.0,117,0.04,3.1,1.3,85,78
2014-12-13,-15.5,-11.7,0.70,5.0,41,0.02,5.4,3.2,83,76
2014-12-14,-17.9,-14.1,0.00,0.0,45,0.03,4.8,2.9,82,78
2014-12-15,-16.3,-14.1,0.00,0.0,65,0.02,4.7,3.0,85,82
2014-12-16,-20.8,-18.0,0.00,0.0,2,0.02,3.3,2.0,80,74
2014-12-17,-20.4,-18.2,0.00,0.0,330,0.02,5.2,2.9,78,72
2014-12-18,-22.4,-19.7,0.00,0.0,25,0.02,4.1,2.1,79,78
2014-12-19,-19.0,-15.4,0.50,3.0,303,0.02,4.3,1.9,79,74
2014-12-20,-19.2,-16.1,0.00,0.0,318,0.02,5.2,3.0,80,76
2014-12-21,-15.1,-11.4,1.00,7.0,40,0.03,4.3,2.8,81,76
2014-12-22,-16.2,-12.3,0.00,0.0,31,0.02,3.7,2.6,84,76
2014-12-23,-16.8,-13.5,0.00,0.0,37,0.03,6.5,3.9,83,79
2014-12-24,-14.6,-13.1,0.00,0.0,59,0.03,4.7,2.7,83,80
2014-12-25,-18.1,-14.4,0.00,0.0,355,0.02,7.7,3.9,83,79
2014-12-26,-18.6,-17.1,0.00,0.0,31,0.02,4.5,3.2,81,74
2014-12-27,-16.3,-13.1,0.00,0.0,314,0.04,12.1,6.1,82,79
2014-12-28,-19.4,-14.6,0.00,0.0,303,0.03,11.6,6.7,83,76
2014-12-29,-25.9,-18.8,0.00,0.0,314,0.01,5.4,2.7,77,75
2014-12-30,-25.0,-16.4,0.00,0.0,22,0.03,5.2,3.1,71,56
2014-12-31,-11.6,-4.5,0.00,0.0,251,0.13,12.4,5.8,65,54
2015-01-01,-6.7,-4.5,1.50,5.0,272,0.08,21.5,9.8,89,74
2015-01-02,-17.2,-11.0,4.60,13.0,79,0.17,21.3,12.9,72,66
2015-01-03,-31.7,-24.5,0.00,0.0,300,0.02,7.6,4.7,72,65
2015-01-04,-35.0,-31.4,0.00,0.0,320,0.01,3.3,1.6,69,64
2015-01-05,-34.3,-30.1,0.00,0.0,42,0.01,5.4,2.9,70,65
2015-01-06,-28.9,-18.2,0.30,2.0,346,0.03,5.2,2.9,70,67
2015-01-07,-17.1,-14.1,6.40,19.0,323,0.04,4.5,3.1,80,77
2015-01-08,-23.4,-14.3,0.90,3.0,21,0.03,7.7,5.2,77,66
2015-01-09,-21.3,-16.1,0.00,0.0,291,0.04,3.8,1.2,71,64
2015-01-10,-16.2,-14.8,0.00,0.0,269,0.04,4.9,3.1,80,70
2015-01-11,-19.6,-14.4,0.00,0.0,27,0.04,3.4,2.6,78,67
2015-01-12,-14.2,-9.0,0.60,5.0,38,0.06,4.6,3.2,81,77
2015-01-13,-8.4,-3.5,5.60,13.0,91,0.07,7.8,5.2,88,84
2015-01-14,-2.3,-0.3,1.70,6.0,226,0.12,14.9,9.3,86,78
2015-01-15,-3.9,-1.6,0.20,2.0,91,0.09,14.1,9.9,90,81
2015-01-16,-5.5,-2.0,0.00,0.0,223,0.26,17.4,11.6,81,68
2015-01-17,-7.2,-2.8,1.00,4.0,138,0.09,11.9,7.4,86,77
2015-01-18,-8.8,-7.2,0.00,0.0,123,0.07,6.6,3.8,86,75
2015-01-19,-8.8,-7.0,1.60,10.0,18,0.08,5.0,2.7,86,79
2015-01-20,-10.8,-7.4,0.70,3.0,69,0.08,9.7,5.6,88,84
2015-01-21,-3.9,-1.5,7.20,17.0,97,0.09,12.9,8.5,90,85
2015-01-22,0.0,1.3,2.70,4.0,155,0.19,11.3,9.2,87,78
2015-01-23,-1.1,0.4,1.70,6.0,138,0.13,9.2,7.5,87,82
2015-01-24,-4.9,-2.3,2.00,3.0,131,0.13,9.4,7.0,86,78
2015-01-25,-3.6,0.8,5.00,14.0,125,0.20,13.6,9.3,88,69
2015-01-26,-6.0,0.7,0.00,0.0,232,0.22,13.0,9.4,78,69
2015-01-27,-16.7,-7.9,0.00,0.0,318,0.08,6.9,4.2,81,68
2015-01-28,-22.7,-16.1,0.00,0.0,322,0.07,7.4,4.6,75,55
2015-01-29,-17.5,-13.5,1.90,8.0,8,0.08,3.4,2.5,77,61
2015-01-30,-14.4,-13.1,1.30,8.0,63,0.10,4.5,2.9,83,75
2015-01-31,-20.2,-14.2,0.00,0.0,311,0.09,7.6,4.5,77,55
2015-02-01,-26.3,-21.6,0.00,0.0,325,0.08,7.2,4.8,69,50
2015-02-02,-29.7,-24.8,0.00,0.0,288,0.07,7.2,4.5,68,50
2015-02-03,-31.9,-25.0,0.00,0.0,26,0.06,4.8,2.9,65,50
2015-02-04,-30.4,-20.7,0.00,0.0,317,0.10,7.7,5.1,63,42
2015-02-05,-29.7,-22.3,0.00,0.0,15,0.08,12.7,5.2,67,54
2015-02-06,-25.2,-24.1,6.80,17.0,76,0.19,23.0,20.2,59,53
2015-02-07,-28.4,-26.9,2.10,8.0,89,0.11,19.4,9.5,64,49
2015-02-08,-30.6,-26.1,0.00,0.0,16,0.06,4.4,2.6,65,54
2015-02-09,-25.9,-21.5,0.00,0.0,13,0.09,4.7,1.9,69,56
2015-02-10,-28.1,-21.6,0.00,0.0,45,0.10,5.2,3.3,69,57
2015-02-11,-24.2,-17.6,3.70,9.0,45,0.09,5.9,2.8,69,60
2015-02-12,-18.6,-10.3,0.00,0.0,24,0.18,5.8,3.1,75,63
2015-02-13,-11.0,-8.0,2.70,9.0,81,0.16,7.6,5.1,82,66
2015-02-14,-8.8,-0.3,0.50,3.0,103,0.33,6.9,3.9,81,62
2015-02-15,-5.6,-1.9,0.00,0.0,242,0.41,13.7,10.1,81,67
2015-02-16,-8.2,-2.8,0.00,0.0,287,0.24,9.0,5.2,86,77
2015-02-17,-5.0,3.2,0.40,4.0,76,0.44,8.0,5.0,84,59
2015-02-18,-3.3,1.1,0.20,1.0,104,0.33,6.4,3.9,86,70
2015-02-19,-1.6,2.1,1.50,8.0,244,0.41,10.0,5.0,91,70
2015-02-20,-2.2,1.6,0.00,0.0,283,0.49,10.9,9.9,85,62
2015-02-21,-8.3,-1.3,0.00,0.0,292,0.32,6.9,2.7,84,65
2015-02-22,-6.4,3.1,0.00,0.0,77,0.44,5.8,2.8,75,57
2015-02-23,-1.1,2.5,0.00,0.0,191,0.37,8.0,6.0,86,68
2015-02-24,-0.2,3.1,0.10,1.0,256,0.69,16.3,14.2,80,55
2015-02-25,-5.2,2.4,0.00,0.0,250,0.44,13.0,5.4,86,61
2015-02-26,-6.6,-3.3,0.00,0.0,355,0.36,5.5,2.7,84,68
2015-02-27,-9.2,-3.0,0.00,0.0,276,0.50,13.0,9.3,77,51
2015-02-28,-8.9,-2.9,0.00,0.0,275,0.42,14.2,6.9,78,53
2015-03-01,-9.0,-2.5,0.00,0.0,298,0.64,24.6,9.5,72,44
2015-03-02,-9.7,-3.0,0.00,0.0,292,0.65,17.9,9.3,69,45
2015-03-03,-14.9,-6.6,0.00,0.0,43,0.45,5.0,2.5,70,40
2015-03-04,-11.2,-1.3,0.00,0.0,298,0.60,6.8,4.5,68,42
2015-03-05,-4.1,1.1,0.10,1.0,240,0.74,8.7,4.6,82,64
2015-03-06,-3.6,1.8,0.30,2.0,268,0.72,19.5,9.2,81,51
2015-03-07,-2.3,2.5,0.00,0.0,240,0.81,23.3,13.8,75,51
2015-03-08,1.4,4.5,1.30,6.0,231,0.97,22.7,13.6,76,54
2015-03-09,-2.9,3.0,0.00,0.0,247,0.83,19.4,13.8,73,49
2015-03-10,-8.0,-2.4,0.90,3.0,198,0.65,16.1,8.0,73,51
2015-03-11,-12.3,-4.9,0.80,5.0,83,0.45,16.0,13.0,71,53
2015-03-12,-15.9,-10.2,5.20,14.0,99,0.43,16.6,11.9,69,57
2015-03-13,-7.0,3.7,1.40,8.0,97,0.59,14.2,8.8,80,61
2015-03-14,-4.5,3.3,0.00,0.0,270,0.82,18.1,10.0,71,38
2015-03-15,-8.7,-4.2,0.00,0.0,242,0.85,19.9,11.6,60,36
2015-03-16,-8.9,-3.1,0.00,0.0,230,0.84,14.8,5.3,68,40
2015-03-17,-8.4,1.0,0.00,0.0,52,1.01,7.6,3.4,69,33
2015-03-18,-5.1,2.4,0.00,0.0,316,1.03,5.9,2.7,61,34
2015-03-19,-2.9,1.5,0.00,0.0,77,0.97,8.1,6.5,73,53
2015-03-20,-4.9,0.5,0.00,0.0,93,0.86,19.4,11.3,75,55
2015-03-21,-5.7,-1.8,2.20,6.0,92,0.78,19.5,11.7,75,56
2015-03-22,-5.9,1.3,0.00,0.0,87,1.13,9.8,4.8,74,46
2015-03-23,-5.0,2.2,0.00,0.0,342,1.26,5.7,2.6,69,43
2015-03-24,-5.1,1.7,0.00,0.0,318,1.22,8.7,4.1,71,46
2015-03-25,-5.3,1.3,0.00,0.0,330,1.25,8.2,3.8,72,49
2015-03-26,-2.6,4.6,1.30,4.0,87,1.41,11.1,6.4,74,51
2015-03-27,-0.5,4.9,0.00,0.0,226,1.40,17.3,9.4,72,47
2015-03-28,-1.6,4.2,0.00,0.0,238,1.50,16.2,7.9,72,46
2015-03-29,0.8,6.1,0.40,4.0,133,1.58,11.9,7.0,72,46
2015-03-30,0.6,5.2,0.20,1.0,213,1.56,10.6,7.0,73,53
2015-03-31,-0.7,3.9,1.90,7.0,79,0.99,11.1,7.4,77,54
2015-04-01,-1.1,4.6,0.10,1.0,155,1.45,8.9,5.6,80,49
2015-04-02,-0.9,4.9,0.20,1.0,223,1.69,7.7,5.4,73,35
2015-04-03,-1.6,5.2,0.00,0.0,76,1.54,12.4,6.1,70,32
2015-04-04,-2.5,3.2,0.00,0.0,90,1.03,14.6,11.6,76,48
2015-04-05,-3.2,2.4,0.00,0.0,100,1.30,13.8,7.4,77,55
2015-04-06,-1.1,4.5,0.00,0.0,192,1.60,16.0,7.0,71,39
2015-04-07,-0.4,5.6,0.00,0.0,231,1.66,16.3,8.9,69,44
2015-04-08,1.4,7.5,0.00,0.0,206,1.81,12.1,7.2,70,46
2015-04-09,2.7,7.4,0.00,0.0,153,1.44,10.9,7.9,67,46
2015-04-10,2.0,6.7,0.00,0.0,147,1.63,14.1,9.9,73,47
2015-04-11,0.6,5.8,0.10,1.0,239,1.83,16.8,11.2,66,39
2015-04-12,-2.4,2.7,0.00,0.0,246,1.68,20.0,12.4,66,37
2015-04-13,-2.4,3.9,0.00,0.0,158,1.75,18.2,8.2,63,36
2015-04-14,-0.1,3.8,0.40,3.0,209,1.64,22.8,10.8,70,37
2015-04-15,-0.4,5.4,0.20,1.0,202,1.87,21.1,10.7,62,34
2015-04-16,1.5,6.0,0.30,2.0,218,1.95,17.0,10.1,65,42
2015-04-17,0.9,5.9,0.00,0.0,253,2.06,16.1,8.6,61,41
2015-04-18,0.5,5.6,0.00,0.0,249,1.97,15.2,10.4,57,40
2015-04-19,2.5,8.4,0.00,0.0,217,1.77,14.6,6.9,63,41
2015-04-20,4.7,10.8,0.00,0.0,186,2.03,13.4,6.2,71,52
2015-04-21,3.8,8.6,0.30,2.0,249,1.53,14.9,7.9,80,48
2015-04-22,2.0,6.2,0.00,0.0,268,2.49,15.1,12.3,53,32
